timestamp,type
1557446449722,SCREEN_OFF
1557446480530,UNLOCK
1557446480761,SCREEN_ON
1557448686335,SCREEN_OFF
1557448693114,UNLOCK
1557448696720,SCREEN_ON
1557448877511,SCREEN_OFF
1557448972411,UNLOCK
1557448972638,SCREEN_ON
1557449005098,SCREEN_OFF
1557449018944,UNLOCK
1557449019207,SCREEN_ON
1557449099376,SCREEN_OFF
1557449109191,SCREEN_ON
1557449109207,UNLOCK
1557449127632,SCREEN_OFF
1557449194565,UNLOCK
1557449194596,SCREEN_ON
1557449261388,SCREEN_OFF
1557449724364,UNLOCK
1557449724744,SCREEN_ON
1557449740314,SCREEN_OFF
1557449765229,UNLOCK
1557449765245,SCREEN_ON
1557449841310,SCREEN_OFF
1557450605380,UNLOCK
1557450605825,SCREEN_ON
1557450623885,SCREEN_OFF
1557450902224,UNLOCK
1557450902742,SCREEN_ON
1557450930971,SCREEN_OFF
1557451146775,SCREEN_ON
1557451149111,UNLOCK
1557451154304,SCREEN_OFF
1557452252872,UNLOCK
1557452253084,SCREEN_ON
1557452280950,SCREEN_OFF
1557453049790,UNLOCK
1557453050034,SCREEN_ON
1557453115766,SCREEN_OFF
1557453944536,UNLOCK
1557453944867,SCREEN_ON
1557453972576,SCREEN_OFF
1557454048166,UNLOCK
1557454048650,SCREEN_ON
1557454135218,SCREEN_OFF
1557454476088,UNLOCK
1557454476327,SCREEN_ON
1557454485864,SCREEN_OFF
1557454570964,SCREEN_ON
1557454573627,SCREEN_OFF
1557454762578,UNLOCK
1557454762814,SCREEN_ON
1557454769193,SCREEN_OFF
1557454815691,SCREEN_ON
1557454818897,SCREEN_OFF
1557454828258,UNLOCK
1557454828686,SCREEN_ON
1557454832431,SCREEN_OFF
1557455096633,SCREEN_ON
1557455101854,SCREEN_OFF
1557455229001,SCREEN_ON
1557455231276,UNLOCK
1557455499050,SCREEN_OFF
1557455590424,UNLOCK
1557455590769,SCREEN_ON
1557455679374,SCREEN_OFF
1557456179713,UNLOCK
1557456180027,SCREEN_ON
1557456198841,SCREEN_OFF
1557456399372,UNLOCK
1557456399641,SCREEN_ON
1557456427437,SCREEN_OFF
1557456540085,SCREEN_ON
1557456540100,UNLOCK
1557456612478,SCREEN_OFF
1557456679065,UNLOCK
1557456679407,SCREEN_ON
1557456784191,SCREEN_OFF
1557457204570,UNLOCK
1557457204952,SCREEN_ON
1557457222223,SCREEN_OFF
1557457422975,UNLOCK
1557457423164,SCREEN_ON
1557457493073,SCREEN_OFF
1557458654049,UNLOCK
1557458654439,SCREEN_ON
1557458739938,SCREEN_OFF
1557458842065,UNLOCK
1557458842383,SCREEN_ON
1557458847223,SCREEN_OFF
1557458854073,UNLOCK
1557458854287,SCREEN_ON
1557458859711,SCREEN_OFF
1557460527938,SCREEN_ON
1557460538900,SCREEN_OFF
1557460844123,UNLOCK
1557460844294,SCREEN_ON
1557460903654,SCREEN_OFF
1557461729680,SCREEN_ON
1557461740512,SCREEN_OFF
1557465185209,SCREEN_ON
1557465185457,UNLOCK
1557465408878,SCREEN_OFF
1557465596096,UNLOCK
1557465596707,SCREEN_ON
1557465844310,SCREEN_OFF
1557465863272,UNLOCK
1557465863622,SCREEN_ON
1557466436747,SCREEN_OFF
1557466563935,UNLOCK
1557466564389,SCREEN_ON
1557466615470,SCREEN_OFF
1557466749223,UNLOCK
1557466749552,SCREEN_ON
1557466804532,SCREEN_OFF
1557466811992,UNLOCK
1557466812271,SCREEN_ON
1557466817579,SCREEN_OFF
1557466840745,UNLOCK
1557466840958,SCREEN_ON
1557467037307,SCREEN_OFF
1557467140270,UNLOCK
1557467140538,SCREEN_ON
1557467225629,SCREEN_OFF
1557467230746,UNLOCK
1557467230960,SCREEN_ON
1557467249973,SCREEN_OFF
1557467446609,UNLOCK
1557467446827,SCREEN_ON
1557467606059,SCREEN_OFF
1557467706703,UNLOCK
1557467706933,SCREEN_ON
1557467892958,SCREEN_OFF
1557467919890,UNLOCK
1557467920316,SCREEN_ON
1557468116774,SCREEN_OFF
1557468136771,SCREEN_ON
1557468139319,UNLOCK
1557468246742,SCREEN_OFF
1557468263131,SCREEN_ON
1557468274265,SCREEN_OFF
1557468275481,UNLOCK
1557468275732,SCREEN_ON
1557468298204,SCREEN_OFF
1557468367413,UNLOCK
1557468367637,SCREEN_ON
1557468808754,SCREEN_OFF
1557468842437,UNLOCK
1557468842602,SCREEN_ON
1557468858352,SCREEN_OFF
1557468907716,UNLOCK
1557468907953,SCREEN_ON
1557468927132,SCREEN_OFF
1557469076700,UNLOCK
1557469076861,SCREEN_ON
1557469105062,SCREEN_OFF
1557469956772,UNLOCK
1557469957084,SCREEN_ON
1557470027239,SCREEN_OFF
1557471663534,UNLOCK
1557471663777,SCREEN_ON
1557471682934,SCREEN_OFF
1557471695938,UNLOCK
1557471696101,SCREEN_ON
1557471726118,POWER_CONNECTED
1557471727709,SCREEN_OFF
1557472417612,SCREEN_ON
1557472428410,SCREEN_OFF
1557475690727,POWER_DISCONNECTED
1557475691775,SCREEN_ON
1557475702917,SCREEN_OFF
1557475708050,UNLOCK
1557475708143,SCREEN_ON
1557475788093,SCREEN_OFF
1557476165674,UNLOCK
1557476165902,SCREEN_ON
1557476177552,SCREEN_OFF
1557476989681,UNLOCK
1557476989909,SCREEN_ON
1557477096437,SCREEN_OFF
1557477217097,SCREEN_ON
1557477217210,UNLOCK
1557477224799,SCREEN_OFF
1557477372326,UNLOCK
1557477372575,SCREEN_ON
1557477425987,SCREEN_OFF
1557477426023,UNLOCK
1557477426405,SCREEN_ON
1557477439627,SCREEN_OFF
1557477586383,UNLOCK
1557477586460,SCREEN_ON
1557477641789,SCREEN_OFF
1557478656144,UNLOCK
1557478656413,SCREEN_ON
