timestamp,confidence,type
1557709961202,0.27,UNKNOWN
1557709961202,0.21,STILL
1557709961202,0.15,ON_FOOT
1557709961202,0.15,WALKING
1557709961202,0.14,IN_VEHICLE
1557709961202,0.07,ON_BICYCLE
1557709961202,0.07,RUNNING
1557709988490,0.4,UNKNOWN
1557709988490,0.1,IN_VEHICLE
1557709988490,0.1,ON_BICYCLE
1557709988490,0.1,ON_FOOT
1557709988490,0.1,STILL
1557709988490,0.1,WALKING
1557709988490,0.1,RUNNING
1557710015245,0.33,STILL
1557710015245,0.19,ON_FOOT
1557710015245,0.19,WALKING
1557710015245,0.16,IN_VEHICLE
1557710015245,0.12,UNKNOWN
1557710015245,0.04,ON_BICYCLE
1557710015245,0.03,RUNNING
1557710029059,0.36,STILL
1557710029059,0.27,ON_FOOT
1557710029059,0.27,WALKING
1557710029059,0.19,IN_VEHICLE
1557710029059,0.04,ON_BICYCLE
1557710029059,0.02,UNKNOWN
1557710029059,0.01,RUNNING
1557710048149,0.52,STILL
1557710048149,0.21,UNKNOWN
1557710048149,0.06,IN_VEHICLE
1557710048149,0.06,ON_BICYCLE
1557710048149,0.06,ON_FOOT
1557710048149,0.06,WALKING
1557710048149,0.05,RUNNING
1557710061788,1.0,TILTING
1557710075426,0.29,ON_FOOT
1557710075426,0.29,WALKING
1557710075426,0.21,UNKNOWN
1557710075426,0.18,STILL
1557710075426,0.13,IN_VEHICLE
1557710075426,0.06,ON_BICYCLE
1557710075426,0.05,RUNNING
1557710102777,0.3,UNKNOWN
1557710102777,0.23,STILL
1557710102777,0.12,IN_VEHICLE
1557710102777,0.1,ON_FOOT
1557710102777,0.1,WALKING
1557710102777,0.08,ON_BICYCLE
1557710102777,0.08,RUNNING
1557710130223,0.4,UNKNOWN
1557710130223,0.1,IN_VEHICLE
1557710130223,0.1,ON_BICYCLE
1557710130223,0.1,ON_FOOT
1557710130223,0.1,STILL
1557710130223,0.1,WALKING
1557710130223,0.1,RUNNING
1557710156152,0.4,UNKNOWN
1557710156152,0.1,IN_VEHICLE
1557710156152,0.1,ON_BICYCLE
1557710156152,0.1,ON_FOOT
1557710156152,0.1,STILL
1557710156152,0.1,WALKING
1557710156152,0.1,RUNNING
1557710183364,0.4,UNKNOWN
1557710183364,0.1,IN_VEHICLE
1557710183364,0.1,ON_BICYCLE
1557710183364,0.1,ON_FOOT
1557710183364,0.1,STILL
1557710183364,0.1,WALKING
1557710183364,0.1,RUNNING
1557710206173,0.46,STILL
1557710206173,0.21,IN_VEHICLE
1557710206173,0.21,ON_FOOT
1557710206173,0.21,WALKING
1557710206173,0.02,ON_BICYCLE
1557710206173,0.02,UNKNOWN
1557710220041,0.56,STILL
1557710220041,0.2,IN_VEHICLE
1557710220041,0.14,ON_FOOT
1557710220041,0.14,WALKING
1557710220041,0.03,ON_BICYCLE
1557710220041,0.03,UNKNOWN
1557710233921,0.9,STILL
1557710233921,0.04,IN_VEHICLE
1557710233921,0.01,ON_BICYCLE
1557710233921,0.01,ON_FOOT
1557710233921,0.01,UNKNOWN
1557710233921,0.01,WALKING
1557710253438,0.61,STILL
1557710253438,0.17,IN_VEHICLE
1557710253438,0.04,ON_FOOT
1557710253438,0.04,WALKING
1557710253438,0.02,ON_BICYCLE
1557710253438,0.01,UNKNOWN
1557710267266,0.72,STILL
1557710267266,0.22,IN_VEHICLE
1557710267266,0.03,UNKNOWN
1557710281100,0.9,STILL
1557710281100,0.06,IN_VEHICLE
1557710281100,0.01,ON_FOOT
1557710281100,0.01,UNKNOWN
1557710281100,0.01,WALKING
1557710294983,0.81,STILL
1557710294983,0.1,IN_VEHICLE
1557710294983,0.03,ON_FOOT
1557710294983,0.03,WALKING
1557710294983,0.02,UNKNOWN
1557710294983,0.01,ON_BICYCLE
1557710301873,1.0,TILTING
1557710308763,0.44,STILL
1557710308763,0.24,ON_FOOT
1557710308763,0.24,WALKING
1557710308763,0.11,ON_BICYCLE
1557710308763,0.09,IN_VEHICLE
1557710308763,0.02,UNKNOWN
1557710308763,0.02,RUNNING
1557710336160,0.3,UNKNOWN
1557710336160,0.28,ON_FOOT
1557710336160,0.28,WALKING
1557710336160,0.09,ON_BICYCLE
1557710336160,0.09,STILL
1557710336160,0.09,RUNNING
1557710336160,0.08,IN_VEHICLE
1557710363556,0.31,ON_FOOT
1557710363556,0.31,WALKING
1557710363556,0.23,STILL
1557710363556,0.21,UNKNOWN
1557710363556,0.08,ON_BICYCLE
1557710363556,0.06,IN_VEHICLE
1557710363556,0.06,RUNNING
1557710377169,1.0,TILTING
1557710390781,0.55,STILL
1557710390781,0.13,ON_FOOT
1557710390781,0.13,WALKING
1557710390781,0.12,UNKNOWN
1557710390781,0.08,ON_BICYCLE
1557710390781,0.06,IN_VEHICLE
1557710390781,0.03,RUNNING
1557710404665,1.0,STILL
1557710418493,1.0,STILL
1557710432346,0.88,STILL
1557710432346,0.1,ON_BICYCLE
1557710432346,0.01,ON_FOOT
1557710432346,0.01,UNKNOWN
1557710432346,0.01,WALKING
1557710446514,1.0,STILL
1557710460504,1.0,STILL
1557710474511,1.0,STILL
1557710488336,1.0,STILL
1557710505763,0.44,STILL
1557710505763,0.22,UNKNOWN
1557710505763,0.1,ON_FOOT
1557710505763,0.1,WALKING
1557710505763,0.09,IN_VEHICLE
1557710505763,0.06,ON_BICYCLE
1557710505763,0.05,RUNNING
1557710530899,0.31,UNKNOWN
1557710530899,0.26,IN_VEHICLE
1557710530899,0.12,STILL
1557710530899,0.08,ON_BICYCLE
1557710530899,0.08,ON_FOOT
1557710530899,0.08,WALKING
1557710530899,0.08,RUNNING
1557710553691,0.82,STILL
1557710553691,0.11,ON_FOOT
1557710553691,0.11,WALKING
1557710553691,0.04,IN_VEHICLE
1557710553691,0.01,ON_BICYCLE
1557710553691,0.01,UNKNOWN
1557710567518,0.4,STILL
1557710567518,0.32,IN_VEHICLE
1557710567518,0.01,UNKNOWN
1557710594912,0.4,UNKNOWN
1557710594912,0.1,IN_VEHICLE
1557710594912,0.1,ON_BICYCLE
1557710594912,0.1,ON_FOOT
1557710594912,0.1,STILL
1557710594912,0.1,WALKING
1557710594912,0.1,RUNNING
1557710607307,1.0,TILTING
1557710619701,0.6,ON_FOOT
1557710619701,0.6,WALKING
1557710619701,0.17,UNKNOWN
1557710619701,0.05,ON_BICYCLE
1557710619701,0.05,STILL
1557710619701,0.05,RUNNING
1557710619701,0.04,IN_VEHICLE
1557710633431,1.0,TILTING
1557710647160,0.31,UNKNOWN
1557710647160,0.22,STILL
1557710647160,0.13,ON_FOOT
1557710647160,0.13,WALKING
1557710647160,0.1,IN_VEHICLE
1557710647160,0.09,ON_BICYCLE
1557710647160,0.08,RUNNING
1557710660804,1.0,TILTING
1557710674448,0.71,ON_FOOT
1557710674448,0.71,WALKING
1557710674448,0.12,UNKNOWN
1557710674448,0.04,IN_VEHICLE
1557710674448,0.04,ON_BICYCLE
1557710674448,0.04,STILL
1557710674448,0.03,RUNNING
1557710682616,1.0,TILTING
1557710690783,0.6,ON_FOOT
1557710690783,0.57,WALKING
1557710690783,0.16,RUNNING
1557710690783,0.11,UNKNOWN
1557710690783,0.07,STILL
1557710690783,0.03,IN_VEHICLE
1557710690783,0.03,ON_BICYCLE
1557710703263,1.0,TILTING
1557710715743,0.35,ON_FOOT
1557710715743,0.29,RUNNING
1557710715743,0.21,UNKNOWN
1557710715743,0.19,STILL
1557710715743,0.12,WALKING
1557710715743,0.07,IN_VEHICLE
1557710715743,0.06,ON_BICYCLE
1557710728749,1.0,TILTING
1557710741755,0.34,ON_FOOT
1557710741755,0.34,WALKING
1557710741755,0.21,UNKNOWN
1557710741755,0.2,STILL
1557710741755,0.08,IN_VEHICLE
1557710741755,0.05,ON_BICYCLE
1557710741755,0.05,RUNNING
1557710753710,0.48,STILL
