timestamp,CaloriesToday,Calories
1557544570288,931,15650
1557544571314,931,15650
1557544572338,931,15650
1557544573381,931,15650
1557544574388,931,15650
1557544575415,931,15650
1557544576439,931,15650
1557544577463,931,15650
1557544578488,931,15650
1557544579517,931,15651
1557544580543,931,15651
1557544581564,931,15651
1557544582588,931,15651
1557544583613,931,15651
1557544584638,931,15651
1557544585663,931,15651
1557544586688,931,15651
1557544587719,931,15651
1557544588739,931,15651
1557544589764,931,15651
1557544590789,931,15651
1557544591813,931,15651
1557544592839,931,15651
1557544593867,931,15651
1557544594888,931,15651
1557544595914,931,15651
1557544596939,931,15651
1557544598078,931,15651
1557544598989,931,15651
1557544600019,931,15651
1557544601039,932,15651
1557544602064,932,15651
1557544603198,932,15651
1557544604115,932,15651
1557544605139,932,15651
1557544606163,932,15651
1557544607186,932,15651
1557544608235,932,15651
1557544609244,932,15651
1557544610264,932,15651
1557544611288,932,15651
1557544612314,932,15651
1557544613375,932,15651
1557544614364,932,15651
1557544615388,932,15651
1557544616413,932,15651
1557544617439,932,15651
1557544618463,932,15651
1557544619489,932,15651
1557544620514,932,15651
1557544621538,932,15651
1557544622563,932,15652
1557544623589,932,15652
1557544624614,932,15652
1557544625639,932,15652
1557544626664,932,15652
1557544627698,932,15652
1557544628720,932,15652
1557544629743,932,15652
1557544630764,932,15652
1557544631787,932,15652
1557544632814,932,15652
1557544633864,932,15652
1557544634864,932,15652
1557544635889,932,15652
1557544636939,932,15652
1557544637939,932,15652
1557544638970,932,15652
1557544640000,932,15652
1557544641039,932,15652
1557544642039,932,15652
1557544643064,932,15652
1557544644090,933,15652
1557544645115,933,15652
1557544646139,933,15652
1557544647164,933,15652
1557544648191,933,15652
1557544649238,933,15652
1557544650239,933,15652
1557544651264,933,15652
1557544652289,933,15652
1557544653314,933,15652
1557544654340,933,15652
1557544655364,933,15652
1557544656389,933,15652
1557544657413,933,15652
1557544658440,933,15652
1557544659469,933,15652
1557544660494,933,15652
1557544661515,933,15652
1557544662538,933,15652
1557544663563,933,15652
1557544664588,933,15652
1557544665614,933,15652
1557544666616,933,15652
1557544667664,933,15653
1557544668670,933,15653
1557544669698,933,15653
1557544670740,933,15653
1557544671767,933,15653
1557544672788,933,15653
1557544673789,933,15653
1557544674840,933,15653
1557544675863,933,15653
1557544676864,933,15653
1557544677895,933,15653
1557544678921,933,15653
1557544679964,933,15653
1557544680969,933,15653
1557544681988,933,15653
1557544683017,933,15653
1557544684040,933,15653
1557544685067,933,15653
1557544686087,933,15653
1557544687113,933,15653
1557544688138,933,15653
1557544689168,933,15653
1557544690189,933,15653
1557544691228,933,15653
1557544692238,933,15653
1557544693264,933,15653
1557544694314,933,15653
1557544695315,933,15653
1557544696685,933,15653
1557544697448,933,15653
1557544698414,933,15653
1557544699413,934,15653
1557544700439,934,15653
1557544701470,934,15653
1557544702488,934,15653
1557544703513,934,15653
1557544704538,934,15653
1557544705571,934,15653
1557544706588,934,15653
1557544707614,934,15653
1557544708620,934,15653
1557544709663,934,15653
1557544710689,934,15653
1557544711688,934,15653
1557544712738,934,15653
1557544713763,934,15654
1557544714763,934,15654
1557544715814,934,15654
1557544716842,934,15654
1557544717863,934,15654
1557544718872,934,15654
1557544719912,934,15654
1557544720913,934,15654
1557544721938,934,15654
1557544722965,934,15654
1557544723988,934,15654
1557544725037,934,15654
1557544726038,934,15654
1557544727075,934,15654
1557544728088,934,15654
1557544729113,934,15654
1557544730138,934,15654
1557544731163,934,15654
1557544732213,934,15654
1557544733213,934,15654
1557544734239,934,15654
1557544735249,934,15654
1557544736291,934,15654
1557544737313,934,15654
1557544738338,934,15654
1557544739363,934,15654
1557544740387,934,15654
1557544741413,934,15654
1557544742439,934,15654
1557544743463,934,15654
1557544744488,934,15654
1557544745493,934,15654
1557544746519,934,15654
1557544747563,934,15654
1557544748568,934,15654
1557544749588,934,15654
1557544750638,934,15654
1557544751638,934,15654
1557544752688,934,15654
1557544753713,934,15654
1557544754738,934,15654
1557544755744,934,15654
1557544756763,934,15654
1557544757788,934,15655
1557544758838,934,15655
1557544759838,934,15655
1557544760863,934,15655
1557544761915,934,15655
1557544762938,934,15655
1557544763938,934,15655
1557544764972,935,15655
1557544765993,935,15655
1557544767013,935,15655
1557544768038,935,15655
1557544769069,935,15655
1557544770088,935,15655
1557544771113,935,15655
1557544772138,935,15655
1557544773163,935,15655
1557544774188,935,15655
1557544775218,935,15655
1557544776238,935,15655
1557544777263,935,15655
1557544778288,935,15655
1557544779313,935,15655
1557544780336,935,15655
1557544781363,935,15655
1557544782367,935,15655
1557544783413,935,15655
1557544784444,935,15655
1557544785463,935,15655
1557544786488,935,15655
1557544787513,935,15655
1557544788538,935,15655
1557544789562,935,15655
1557544790588,935,15655
1557544791613,935,15655
1557544792659,935,15655
1557544793661,935,15655
1557544794663,935,15655
1557544795713,935,15655
1557544796738,935,15655
1557544797779,935,15655
1557544798763,935,15655
1557544799813,935,15655
1557544800813,935,15655
1557544801838,935,15655
1557544802869,935,15655
1557544803913,935,15656
1557544804913,935,15656
1557544805938,935,15656
1557544806963,935,15656
1557544808019,935,15656
1557544809038,935,15656
1557544810037,935,15656
1557544811063,935,15656
1557544812113,936,15656
1557544813112,936,15656
1557544814137,936,15656
1557544815188,936,15656
1557544816189,936,15656
1557544817212,936,15656
1557544818259,936,15656
1557544819262,936,15656
1557544820287,936,15656
1557544821317,936,15656
1557544822337,936,15656
1557544823379,936,15656
1557544824388,936,15656
1557544825394,936,15656
1557544826438,936,15656
1557544827462,936,15656
1557544828499,936,15656
1557544829499,936,15656
1557544830537,936,15656
1557544831562,936,15656
1557544832588,936,15656
1557544833619,936,15656
1557544834637,936,15656
1557544835662,936,15656
1557544836687,936,15656
1557544837713,936,15656
1557544838739,936,15656
1557544839742,936,15656
1557544840787,936,15656
1557544841813,936,15656
1557544842837,936,15656
1557544843865,936,15656
1557544844887,936,15656
1557544845912,936,15656
1557544846913,936,15656
1557544847943,936,15656
1557544848984,936,15656
1557544849987,936,15656
1557544851021,936,15656
1557544852040,936,15657
1557544853062,936,15657
1557544854099,936,15657
1557544855111,936,15657
1557544856137,936,15657
1557544857161,936,15657
1557544858186,936,15657
1557544859218,936,15657
1557544860236,937,15657
1557544861263,937,15657
1557544862287,937,15657
1557544863313,937,15657
1557544864339,937,15657
1557544865363,937,15657
1557544866368,937,15657
1557544867418,937,15657
1557544868437,937,15657
1557544869459,937,15657
1557544870464,937,15657
1557544871513,937,15657
1557544872537,937,15657
1557544873562,937,15657
1557544874578,937,15657
1557544875612,937,15657
1557544876618,937,15657
1557544877637,937,15657
1557544878686,937,15657
1557544879704,937,15657
1557544880713,937,15657
1557544881737,937,15657
1557544882787,937,15657
1557544883787,937,15657
1557544884824,937,15657
1557544885841,937,15657
1557544886862,937,15657
1557544887888,937,15657
1557544888912,937,15657
1557544889938,937,15657
1557544890962,937,15657
1557544891987,937,15657
1557544892991,937,15657
1557544894038,937,15657
1557544895063,937,15657
1557544896093,937,15657
1557544897095,937,15657
1557544898137,937,15658
1557544899137,937,15658
1557544900187,937,15658
1557544901212,937,15658
1557544902238,937,15658
1557544903243,937,15658
1557544904265,937,15658
1557544905298,938,15658
1557544906312,938,15658
1557544907337,938,15658
1557544908387,938,15658
1557544909412,938,15658
1557544910418,938,15658
1557544911442,938,15658
1557544912468,938,15658
1557544913512,938,15658
1557544914512,938,15658
1557544915538,938,15658
1557544916587,938,15658
1557544917593,938,15658
1557544918612,938,15658
1557544919637,938,15658
1557544920664,938,15658
1557544921692,938,15658
1557544922712,938,15658
1557544923737,938,15658
1557544924762,938,15658
1557544925787,938,15658
1557544926812,938,15658
1557544927837,938,15658
1557544928865,938,15658
1557544929887,938,15658
1557544930903,938,15658
1557544931937,938,15658
1557544932937,938,15658
1557544933988,938,15658
1557544935012,938,15658
1557544936037,938,15658
1557544937037,938,15658
1557544938092,938,15658
1557544939112,938,15658
1557544940138,938,15658
1557544941140,938,15658
1557544942187,938,15658
1557544943211,938,15658
1557544944237,938,15659
1557544945243,938,15659
1557544946271,938,15659
1557544947312,938,15659
1557544948318,938,15659
1557544949337,938,15659
1557544950387,938,15659
1557544951386,939,15659
1557544952417,939,15659
1557544953437,939,15659
1557544954462,939,15659
1557544955487,939,15659
1557544956512,939,15659
1557544957543,939,15659
1557544958562,939,15659
1557544959594,939,15659
1557544960612,939,15659
1557544961637,939,15659
1557544962662,939,15659
1557544963687,939,15659
1557544964712,939,15659
1557544965737,939,15659
1557544966763,939,15659
1557544967787,939,15659
1557544968812,939,15659
1557544969812,939,15659
1557544970838,939,15659
1557544971887,939,15659
1557544972886,939,15659
1557544973924,939,15659
1557544974942,939,15659
1557544975987,939,15659
1557544976979,939,15659
1557544978036,939,15659
1557544979036,939,15659
1557544980086,939,15659
1557544981086,939,15659
1557544982116,939,15659
1557544983136,939,15659
1557544984167,939,15659
1557544985186,939,15659
1557544986211,939,15659
1557544987261,939,15659
1557544988261,939,15659
1557544989287,939,15659
1557544990311,939,15660
1557544991336,939,15660
1557544992362,939,15660
1557544993403,939,15660
1557544994412,939,15660
1557544995435,939,15660
1557544996460,939,15660
1557544997486,940,15660
1557544998512,940,15660
1557544999537,940,15660
1557545000542,940,15660
1557545001566,940,15660
1557545002617,940,15660
1557545003621,940,15660
1557545004636,940,15660
1557545005668,940,15660
1557545006686,940,15660
1557545007711,940,15660
1557545008736,940,15660
1557545009762,940,15660
1557545010792,940,15660
1557545011811,940,15660
1557545012836,940,15660
1557545013886,940,15660
1557545014886,940,15660
1557545015911,940,15660
1557545016937,940,15660
1557545017961,940,15660
1557545018986,940,15660
1557545020010,940,15660
1557545021035,940,15660
1557545022061,940,15660
1557545023086,940,15660
1557545024111,940,15660
1557545025136,940,15660
1557545026161,940,15660
1557545027186,940,15660
1557545028211,940,15660
1557545029211,940,15660
1557545030261,940,15660
1557545031286,940,15660
1557545032311,940,15660
1557545033311,940,15660
1557545034336,940,15660
1557545035386,940,15660
1557545036411,940,15660
1557545037411,940,15661
1557545038436,940,15661
1557545039468,940,15661
1557545040486,940,15661
1557545041511,940,15661
1557545042543,940,15661
1557545043562,940,15661
1557545044586,941,15661
1557545045625,941,15661
1557545046636,941,15661
1557545047661,941,15661
1557545048689,941,15661
1557545049711,941,15661
1557545050737,941,15661
1557545051761,941,15661
1557545052786,941,15661
1557545053811,941,15661
1557545054841,941,15661
1557545055836,941,15661
1557545056885,941,15661
1557545057911,941,15661
1557545058936,941,15661
1557545059936,941,15661
1557545060991,941,15661
1557545062011,941,15661
1557545063036,941,15661
1557545064041,941,15661
1557545065061,941,15661
1557545066111,941,15661
1557545067118,941,15661
1557545068136,941,15661
1557545069186,941,15661
1557545070211,941,15661
1557545071216,941,15661
1557545072249,941,15661
1557545073286,941,15661
1557545074286,941,15661
1557545075311,941,15661
1557545076336,941,15661
1557545077361,941,15661
1557545078386,941,15661
1557545079411,941,15661
1557545080436,941,15661
1557545081461,941,15661
1557545082486,941,15661
1557545083493,941,15661
1557545084536,941,15662
1557545085561,941,15662
1557545086586,941,15662
1557545087611,941,15662
1557545088636,941,15662
1557545089642,941,15662
1557545090674,941,15662
1557545091711,942,15662
1557545092712,942,15662
1557545093737,942,15662
1557545094764,942,15662
1557545095810,942,15662
1557545096811,942,15662
1557545097848,942,15662
1557545098861,942,15662
1557545099886,942,15662
1557545100911,942,15662
1557545101936,942,15662
1557545102960,942,15662
1557545103987,942,15662
1557545105011,942,15662
1557545106035,942,15662
1557545107061,942,15662
1557545108086,942,15662
1557545109110,942,15662
1557545110136,942,15662
1557545111136,942,15662
1557545112190,942,15662
1557545113210,942,15662
1557545114223,942,15662
1557545115261,942,15662
1557545116293,942,15662
1557545117311,942,15662
1557545118313,942,15662
1557545119361,942,15662
1557545120386,942,15662
1557545121386,942,15662
1557545122411,942,15662
1557545123436,942,15662
1557545124468,942,15662
1557545125485,942,15662
1557545126510,942,15662
1557545127535,942,15662
1557545128560,942,15662
1557545129585,942,15662
1557545130611,942,15663
1557545131635,942,15663
1557545132660,942,15663
1557545133686,942,15663
1557545134711,942,15663
1557545135736,942,15663
1557545136760,942,15663
1557545137766,943,15663
1557545138810,943,15663
1557545139835,943,15663
1557545140861,943,15663
1557545141874,943,15663
1557545142910,943,15663
1557545143935,943,15663
1557545144935,943,15663
1557545145985,943,15663
1557545147010,943,15663
1557545148010,943,15663
1557545149041,943,15663
1557545150086,943,15663
1557545151085,943,15663
1557545152116,943,15663
1557545153135,943,15663
1557545154159,943,15663
1557545155184,943,15663
1557545156212,943,15663
1557545157234,943,15663
1557545158260,943,15663
1557545159284,943,15663
1557545160309,943,15663
1557545161334,943,15663
1557545162360,943,15663
1557545163363,943,15663
1557545164410,943,15663
1557545165435,943,15663
1557545166460,943,15663
1557545167465,943,15663
1557545168510,943,15663
1557545169519,943,15663
1557545170535,943,15663
1557545171584,943,15663
1557545172585,943,15663
1557545173642,943,15663
1557545174642,943,15663
1557545175660,943,15663
