timestamp,TotalSteps,StepsToday
1557278022928,15208,0
1557278023796,15208,0
1557278025092,15208,0
1557278025825,15208,0
1557278026829,15208,0
1557278027821,15208,0
1557278028838,15208,0
1557278029823,15208,0
1557278030845,15208,0
1557278031867,15208,0
1557278032870,15208,0
1557278033896,15208,0
1557278034893,15208,0
1557278035943,15208,0
1557278036895,15208,0
1557278037902,15208,0
1557278038904,15208,0
1557278039917,15208,0
1557278040930,15208,0
1557278041961,15208,0
1557278042941,15208,0
1557278043982,15208,0
1557278045009,15208,0
1557278046016,15208,0
1557278047006,15208,0
1557278047989,15208,0
1557278049019,15208,0
1557278050042,15208,0
1557278051060,15208,0
1557278052033,15208,0
1557278053052,15208,0
1557278054092,15208,0
1557278055062,15208,0
1557278056061,15208,0
1557278057084,15208,0
1557278058087,15208,0
1557278059093,15208,0
1557278060089,15208,0
1557278061100,15208,0
1557278062112,15208,0
1557278063175,15208,0
1557278064151,15208,0
1557278065154,15208,0
1557278066163,15208,0
1557278067213,15208,0
1557278068178,15208,0
1557278069211,15208,0
1557278070183,15208,0
1557278071192,15208,0
1557278072206,15208,0
1557278073202,15208,0
1557278074215,15208,0
1557278075227,15208,0
1557278076253,15208,0
1557278077276,15208,0
1557278078256,15208,0
1557278079278,15208,0
1557278080286,15208,0
1557278081310,15208,0
1557278082299,15208,0
1557278083321,15208,0
1557278084318,15208,0
1557278085326,15208,0
1557278086343,15208,0
1557278087351,15208,0
1557278088356,15208,0
1557278089379,15208,0
1557278090373,15208,0
1557278091386,15208,0
1557278092391,15208,0
1557278093373,15208,0
1557278094396,15208,0
1557278095414,15208,0
1557278096417,15208,0
1557278097451,15208,0
1557278098432,15208,0
1557278099514,15208,0
1557278100455,15208,0
1557278101470,15208,0
1557278102478,15208,0
1557278103512,15208,0
1557278104489,15208,0
1557278105527,15208,0
1557278106487,15208,0
1557278107500,15208,0
1557278108514,15208,0
1557278109509,15208,0
1557278110523,15208,0
1557278111535,15208,0
1557278112552,15208,0
1557278113565,15208,0
1557278114560,15208,0
1557278115721,15208,0
1557278116623,15208,0
1557278117593,15208,0
1557278118617,15208,0
1557278119612,15208,0
1557278120619,15208,0
1557278121613,15208,0
1557278122626,15208,0
1557278123639,15208,0
1557278124649,15208,0
1557278125663,15208,0
1557278126662,15208,0
1557278127697,15208,0
1557278128677,15208,0
1557278129693,15208,0
1557278130698,15208,0
1557278131728,15208,0
1557278132722,15208,0
1557278133724,15208,0
1557278134729,15208,0
1557278135760,15208,0
1557278136756,15208,0
1557278137751,15208,0
1557278138774,15208,0
1557278139780,15208,0
1557278140788,15208,0
1557278141803,15208,0
1557278142805,15208,0
1557278143807,15208,0
1557278144830,15208,0
1557278145843,15208,0
1557278146829,15208,0
1557278147843,15208,0
1557278148838,15208,0
1557278149852,15208,0
1557278150872,15208,0
1557278151890,15208,0
1557278152892,15208,0
1557278153909,15208,0
1557278154909,15208,0
1557278155934,15208,0
1557278156911,15208,0
1557278157926,15208,0
1557278158958,15208,0
1557278160081,15208,0
1557278160965,15208,0
1557278161969,15208,0
1557278163004,15208,0
1557278163963,15208,0
1557278164976,15208,0
1557278166016,15208,0
1557278167026,15208,0
1557278168025,15208,0
1557278169017,15208,0
1557278170030,15208,0
1557278171043,15208,0
1557278172055,15208,0
1557278173077,15208,0
1557278174064,15208,0
1557278175066,15208,0
1557278176090,15208,0
1557278177115,15208,0
1557278178110,15208,0
1557278179110,15208,0
1557278180218,15208,0
1557278181129,15208,0
1557278182149,15208,0
1557278183126,15208,0
1557278184133,15208,0
1557278185150,15208,0
1557278186142,15208,0
1557278187154,15208,0
1557278188166,15208,0
1557278189163,15208,0
1557278190180,15208,0
1557278191205,15208,0
1557278192203,15208,0
1557278193204,15208,0
1557278194215,15208,0
1557278195229,15208,0
1557278196245,15208,0
1557278197251,15208,0
1557278198282,15208,0
1557278199278,15208,0
1557278200259,15208,0
1557278201305,15208,0
1557278202329,15208,0
1557278203316,15208,0
1557278204309,15208,0
1557278205325,15208,0
1557278206312,15208,0
1557278207325,15208,0
1557278208324,15208,0
1557278209334,15208,0
1557278210346,15208,0
1557278211360,15208,0
1557278212355,15208,0
1557278213385,15208,0
1557278214386,15208,0
1557278215404,15208,0
1557278216389,15208,0
1557278217475,15208,0
1557278218427,15208,0
1557278219419,15208,0
1557278220424,15208,0
1557278221436,15208,0
1557278222448,15208,0
1557278223446,15208,0
1557278224464,15208,0
1557278225470,15208,0
1557278226521,15208,0
1557278227479,15208,0
1557278228518,15208,0
1557278229508,15208,0
1557278230531,15208,0
1557278231516,15208,0
1557278232596,15208,0
1557278233612,15208,0
1557278234556,15208,0
1557278235775,15208,0
1557278236560,15208,0
1557278237556,15208,0
1557278238599,15218,10
1557278239586,15220,12
1557278240632,15222,14
1557278241622,15224,16
1557278242626,15226,18
1557278243625,15226,18
1557278244672,15228,20
1557278245708,15230,22
1557278246651,15230,22
1557278247670,15232,24
1557278248666,15234,26
1557278249659,15234,26
1557278250686,15234,26
1557278251683,15234,26
1557278252680,15234,26
1557278253693,15236,28
1557278254719,15238,30
1557278255756,15238,30
1557278256720,15238,30
1557278258070,15238,30
1557278258759,15238,30
1557278259752,15238,30
1557278260763,15238,30
1557278261760,15238,30
1557278262772,15238,30
1557278263785,15238,30
1557278264831,15238,30
1557278265793,15238,30
1557278266821,15238,30
1557278267817,15238,30
1557278268815,15238,30
1557278270007,15238,30
1557278270880,15238,30
1557278271840,15238,30
1557278272862,15238,30
1557278274117,15238,30
1557278274873,15238,30
1557278275871,15238,30
1557278276883,15238,30
1557278277896,15238,30
1557278278908,15238,30
1557278279912,15238,30
1557278280921,15238,30
1557278282000,15238,30
1557278283012,15238,30
1557278284015,15238,30
1557278284959,15238,30
1557278286262,15238,30
1557278286987,15238,30
1557278287982,15238,30
1557278289012,15238,30
1557278289982,15238,30
1557278290997,15238,30
1557278292006,15238,30
1557278293020,15238,30
1557278294016,15238,30
1557278295037,15238,30
1557278296115,15238,30
1557278297123,15238,30
1557278298090,15238,30
1557278299114,15238,30
1557278300118,15238,30
1557278301107,15238,30
1557278302120,15238,30
1557278303123,15248,40
1557278304121,15250,42
1557278305106,15250,42
1557278306119,15252,44
1557278307132,15254,46
1557278308144,15256,48
1557278309141,15258,50
1557278310158,15260,52
1557278311190,15262,54
1557278312313,15264,56
1557278313176,15266,58
1557278314214,15266,58
1557278315205,15268,60
1557278316232,15270,62
1557278317273,15270,62
1557278318233,15270,62
1557278319219,15270,62
1557278320231,15270,62
1557278321243,15270,62
1557278322256,15270,62
1557278323252,15270,62
1557278324285,15270,62
1557278325280,15270,62
1557278326303,15270,62
1557278327294,15270,62
1557278328336,15270,62
1557278329296,15270,62
1557278330322,15270,62
1557278331379,15270,62
1557278332349,15272,64
1557278333330,15272,64
1557278334367,15272,64
