timestamp,Resistance
1557364317391,14753
1557364317593,15718
1557364317789,16066
1557364317997,17450
1557364318189,17044
1557364318502,15449
1557364318607,13628
1557364318784,12979
1557364318990,12298
1557364319189,12086
1557364319396,23236
1557364319590,15516
1557364319789,11412
1557364319988,11564
1557364320190,11840
1557364320388,11720
1557364320588,12044
1557364320788,12003
1557364320988,12212
1557364321188,12128
1557364321388,12128
1557364321625,12212
1557364321786,12170
1557364321988,12086
1557364322188,12003
1557364322391,12044
1557364322588,11962
1557364322790,11921
1557364322989,11921
1557364323194,11840
1557364323501,11799
1557364323601,11799
1557364323797,11760
1557364323970,11921
1557364324186,12044
1557364324364,12212
1557364324564,12562
1557364324764,12607
1557364324964,12607
1557364325163,12698
1557364325364,12607
1557364325563,12653
1557364325769,12562
1557364325967,12518
1557364326165,12518
1557364326364,12429
1557364326564,12255
1557364326763,12044
1557364326964,12086
1557364327163,12128
1557364327364,12086
1557364327564,12128
1557364327764,11880
1557364327964,8183
1557364328165,7943
1557364328363,9163
1557364328584,16731
1557364328836,16282
1557364328963,17450
1557364329165,18412
1557364329342,16808
1557364329541,15650
1557364329748,14693
1557364329947,15125
1557364330139,15000
1557364330349,15000
1557364330541,14814
1557364330756,14814
1557364330938,15062
1557364331138,15516
1557364331350,15449
1557364331539,14814
1557364331751,14937
1557364331939,16138
1557364332145,16138
1557364332338,15786
1557364332540,15449
1557364332744,15449
1557364332939,15582
1557364333148,16066
1557364333340,15855
1557364333539,15384
1557364333745,17123
1557364333939,13371
1557364334138,10872
1557364334340,10669
1557364334539,10070
1557364334758,9864
1557364334939,10100
1557364335140,10377
1557364335338,11880
1557364335538,12385
1557364335740,13524
1557364335938,13628
1557364336138,13681
1557364336338,14114
1557364336515,15189
1557364336715,16731
1557364336915,19177
1557364337121,19078
1557364337320,18504
1557364337522,25089
1557364337721,20445
1557364337915,16210
1557364338119,15925
1557364338314,18692
1557364338515,14693
1557364338715,14753
1557364338919,14574
1557364339115,14633
1557364339314,14340
1557364339520,15318
1557364339715,13321
1557364339915,12003
1557364340115,15189
1557364340320,13681
1557364340515,12791
1557364340720,13173
1557364340916,11011
1557364341114,9893
1557364341295,9583
1557364341515,9113
1557364341695,7258
1557364341915,8637
1557364342106,8481
1557364342315,10603
1557364342491,10130
1557364342714,12607
1557364342897,10252
1557364343089,12931
1557364343295,12255
1557364343489,12429
1557364343696,12698
1557364343891,12429
1557364344097,9422
1557364344291,7659
1557364344489,8990
1557364344689,10976
1557364344891,11374
1557364345090,11525
1557364345290,12170
1557364345490,12562
1557364345689,13321
1557364345897,11082
1557364346089,11641
1557364346292,11011
1557364346497,8503
1557364346689,8394
1557364346892,8437
1557364347090,9088
1557364347290,9113
1557364347491,8481
1557364347689,8394
1557364347893,9807
1557364348089,18140
1557364348289,15718
1557364348517,9369
1557364348667,15995
1557364348872,29117
1557364349089,21382
1557364349271,21260
1557364349465,45022
1557364349672,38384
1557364349864,33420
1557364350069,22141
1557364350264,13473
1557364350465,10473
1557364350665,11487
1557364350864,11190
1557364351066,11374
1557364351264,11921
1557364351470,10130
1557364351664,9014
1557364351870,5311
1557364352065,6529
1557364352269,6223
1557364352469,6406
1557364352665,8022
1557364352865,9291
1557364353065,5460
1557364353264,4278
1557364353465,4197
1557364353665,4626
1557364353865,6937
1557364354065,9317
1557364354264,8775
1557364354472,8102
1557364354664,9502
1557364354869,10191
1557364355065,56690
1557364355251,21140
1557364355465,65064
1557364355645,21021
1557364355839,13422
1557364356040,13222
1557364356244,12791
1557364356439,11047
1557364356639,11641
1557364356839,11226
1557364357039,10906
1557364357246,10669
1557364357446,10505
1557364357639,11681
1557364357846,11760
1557364358039,11525
