timestamp,status,temperature,level,plugged
1557619201196,FULL,262,100.0,USB
1557619341139,FULL,263,100.0,USB
1557619351148,FULL,262,100.0,USB
1557619373149,FULL,263,100.0,USB
1557619393160,FULL,262,100.0,USB
1557619403144,FULL,263,100.0,USB
1557619440161,FULL,262,100.0,USB
1557619681141,FULL,261,100.0,USB
1557619691146,FULL,262,100.0,USB
1557619853139,FULL,260,100.0,USB
1557620039170,FULL,259,100.0,USB
1557620177159,FULL,258,100.0,USB
1557620187744,FULL,259,100.0,USB
1557620364144,FULL,258,100.0,USB
1557620466153,FULL,257,100.0,USB
1557620473143,FULL,258,100.0,USB
1557620576142,FULL,257,100.0,USB
1557620880147,FULL,256,100.0,USB
1557620895147,FULL,257,100.0,USB
1557621054149,FULL,256,100.0,USB
1557621545150,FULL,255,100.0,USB
1557621609156,FULL,254,100.0,USB
1557621654151,FULL,255,100.0,USB
1557621821152,FULL,254,100.0,USB
1557622014159,FULL,255,100.0,USB
1557622165150,FULL,256,100.0,USB
1557622254171,FULL,257,100.0,USB
1557622319161,FULL,258,100.0,USB
1557622553160,FULL,259,100.0,USB
1557622560134,FULL,258,100.0,USB
1557622926136,FULL,257,100.0,USB
1557623456149,FULL,256,100.0,USB
1557623829147,FULL,255,100.0,USB
1557623941146,FULL,254,100.0,USB
1557623999147,FULL,255,100.0,USB
1557624176146,FULL,254,100.0,USB
1557624181140,FULL,255,100.0,USB
1557624194142,FULL,254,100.0,USB
1557624245139,FULL,255,100.0,USB
1557624362173,FULL,254,100.0,USB
1557624723156,FULL,253,100.0,USB
1557624868152,FULL,252,100.0,USB
1557624905150,FULL,253,100.0,USB
1557625070150,FULL,252,100.0,USB
1557625091150,FULL,253,100.0,USB
1557625621177,FULL,252,100.0,USB
1557625679142,FULL,253,100.0,USB
1557625768148,FULL,252,100.0,USB
1557625854159,FULL,253,100.0,USB
1557626410144,FULL,252,100.0,USB
1557626445148,FULL,253,100.0,USB
1557626532143,FULL,252,100.0,USB
1557626542156,FULL,253,100.0,USB
1557626611165,FULL,252,100.0,USB
1557626612255,FULL,253,100.0,USB
1557626680149,FULL,252,100.0,USB
1557626854144,FULL,253,100.0,USB
1557626856156,FULL,252,100.0,USB
1557627007633,DISCHARGING,252,100.0,UNDEFINED
1557627019128,DISCHARGING,253,100.0,UNDEFINED
1557627054134,DISCHARGING,256,100.0,UNDEFINED
1557627076290,DISCHARGING,257,100.0,UNDEFINED
1557627106324,DISCHARGING,260,100.0,UNDEFINED
1557627136446,DISCHARGING,262,100.0,UNDEFINED
1557627166575,DISCHARGING,264,100.0,UNDEFINED
1557627196679,DISCHARGING,266,100.0,UNDEFINED
1557627226781,DISCHARGING,269,100.0,UNDEFINED
1557627256895,DISCHARGING,269,100.0,UNDEFINED
1557627287058,DISCHARGING,271,99.0,UNDEFINED
1557627317129,DISCHARGING,273,99.0,UNDEFINED
1557627347234,DISCHARGING,275,99.0,UNDEFINED
1557627377348,DISCHARGING,276,99.0,UNDEFINED
1557627407445,DISCHARGING,278,99.0,UNDEFINED
1557627437549,DISCHARGING,281,99.0,UNDEFINED
1557627467667,DISCHARGING,282,99.0,UNDEFINED
1557627497787,DISCHARGING,283,99.0,UNDEFINED
1557627527894,DISCHARGING,284,99.0,UNDEFINED
1557627558092,DISCHARGING,287,98.0,UNDEFINED
1557627588120,DISCHARGING,290,98.0,UNDEFINED
1557627618227,DISCHARGING,294,98.0,UNDEFINED
1557627648336,DISCHARGING,297,98.0,UNDEFINED
1557627678443,DISCHARGING,299,98.0,UNDEFINED
1557627708551,DISCHARGING,301,98.0,UNDEFINED
1557627738657,DISCHARGING,302,98.0,UNDEFINED
1557627768771,DISCHARGING,305,97.0,UNDEFINED
1557627798883,DISCHARGING,308,97.0,UNDEFINED
1557627828993,DISCHARGING,311,97.0,UNDEFINED
1557627859120,DISCHARGING,313,97.0,UNDEFINED
1557627889217,DISCHARGING,315,97.0,UNDEFINED
1557627919335,DISCHARGING,316,97.0,UNDEFINED
1557627949456,DISCHARGING,318,97.0,UNDEFINED
1557628009689,DISCHARGING,320,97.0,UNDEFINED
1557628039804,DISCHARGING,319,97.0,UNDEFINED
1557628069909,DISCHARGING,318,97.0,UNDEFINED
1557628100016,DISCHARGING,318,96.0,UNDEFINED
1557628130138,DISCHARGING,316,96.0,UNDEFINED
1557628160242,DISCHARGING,315,96.0,UNDEFINED
1557628220466,DISCHARGING,313,96.0,UNDEFINED
1557628280679,DISCHARGING,312,96.0,UNDEFINED
1557628401127,DISCHARGING,313,96.0,UNDEFINED
1557628431229,DISCHARGING,315,96.0,UNDEFINED
1557628461336,DISCHARGING,321,96.0,UNDEFINED
1557628491467,DISCHARGING,320,96.0,UNDEFINED
1557628521581,DISCHARGING,324,95.0,UNDEFINED
1557628551711,DISCHARGING,327,95.0,UNDEFINED
1557628581814,DISCHARGING,328,95.0,UNDEFINED
1557628611924,DISCHARGING,330,95.0,UNDEFINED
1557628642051,DISCHARGING,331,95.0,UNDEFINED
