timestamp,encoding,duration,path,sampleRate,channelMask
1557792008777,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557791992716.record,8000,MONO
1557792621167,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557792605944.record,8000,MONO
1557793636829,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557793621413.record,8000,MONO
1557794870717,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557794855305.record,8000,MONO
1557795786060,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557795770760.record,8000,MONO
1557796701502,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557796686109.record,8000,MONO
1557797616912,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557797601586.record,8000,MONO
1557798532265,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557798517003.record,8000,MONO
1557792008777,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557791992716.record,8000,MONO
1557792621167,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557792605944.record,8000,MONO
1557793636829,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557793621413.record,8000,MONO
1557794870717,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557794855305.record,8000,MONO
1557795786060,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557795770760.record,8000,MONO
1557796701502,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557796686109.record,8000,MONO
1557797616912,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557797601586.record,8000,MONO
1557798532265,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557798517003.record,8000,MONO
1557799447654,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557799432347.record,8000,MONO
1557800363061,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557800347728.record,8000,MONO
1557801278581,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557801263138.record,8000,MONO
1557802193863,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557802178639.record,8000,MONO
1557803109283,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557803093917.record,8000,MONO
1557804024630,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557804009383.record,8000,MONO
1557804940018,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557804924713.record,8000,MONO
1557805855267,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557805840062.record,8000,MONO
1557806770910,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557806755321.record,8000,MONO
1557807686262,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557807671024.record,8000,MONO
1557808601600,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557808586333.record,8000,MONO
1557809516858,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557809501670.record,8000,MONO
1557810432180,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557810416945.record,8000,MONO
1557811347499,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557811332250.record,8000,MONO
1557812262751,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557812247541.record,8000,MONO
1557813178052,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557813162826.record,8000,MONO
1557814093380,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557814078115.record,8000,MONO
1557815008672,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557814993446.record,8000,MONO
1557815924022,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557815908765.record,8000,MONO
1557816839340,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557816824092.record,8000,MONO
1557817754670,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557817739426.record,8000,MONO
1557818669930,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557818654736.record,8000,MONO
1557819585232,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557819570002.record,8000,MONO
1557820500638,PCM16BIT,15000,/storage/emulated/0/Android/data/kaist.iclab.abclogger/files/1557820485327.record,8000,MONO
