timestamp,Resistance
1557278021315,21382
1557278021537,340330
1557278021710,340330
1557278021917,340330
1557278022143,340330
1557278022309,340330
1557278022563,340330
1557278022812,340330
1557278023015,340330
1557278023178,340330
1557278023316,340330
1557278023552,340330
1557278023714,340330
1557278023915,340330
1557278024117,340330
1557278024310,340330
1557278024515,340330
1557278024707,2011
1557278025122,9265
1557278025291,16138
1557278025348,7808
1557278025515,340330
1557278025718,340330
1557278025990,340330
1557278026192,340330
1557278026304,106789
1557278026510,340330
1557278026713,340330
1557278026912,340330
1557278027092,340330
1557278027287,340330
1557278027506,340330
1557278027683,340330
1557278027891,340330
1557278028092,340330
1557278028326,340330
1557278028489,340330
1557278028713,340330
1557278028921,340330
1557278029114,340330
1557278029301,340330
1557278029488,340330
1557278029679,340330
1557278029893,340330
1557278030090,3231
1557278030287,4446
1557278030485,340330
1557278030701,340330
1557278030876,340330
1557278031095,340330
1557278031303,340330
1557278031476,340330
1557278031696,340330
1557278031895,340330
1557278032088,340330
1557278032265,8002
1557278032476,340330
1557278032666,340330
1557278032887,340330
1557278033061,340330
1557278033272,340330
1557278033461,340330
1557278033659,340330
1557278033861,340330
1557278034079,340330
1557278034305,340330
1557278034467,340330
1557278034675,340330
1557278034879,340330
1557278035072,340330
1557278035290,31768
1557278035472,340330
1557278035673,340330
1557278035887,340330
1557278036070,340330
1557278036249,340330
1557278036448,340330
1557278036648,340330
1557278036851,340330
1557278037046,340330
1557278037245,340330
1557278037444,340330
1557278037642,340330
1557278037848,340330
1557278038042,340330
1557278038242,340330
1557278038441,340330
1557278038640,340330
1557278038837,340330
1557278039037,51512
1557278039237,340330
1557278039437,340330
1557278039636,340330
1557278039839,340330
1557278040036,340330
1557278040245,340330
1557278040433,16808
1557278040632,16964
1557278040832,11118
1557278041029,10702
1557278041242,9556
1557278041445,119470
1557278041652,13124
1557278041828,13840
1557278042073,9666
1557278042229,9317
1557278042425,8775
1557278042641,8660
1557278042852,8592
1557278043051,8266
1557278043244,7923
1557278043442,8102
1557278043630,8082
1557278043846,7904
1557278044046,7943
1557278044245,7587
1557278044456,6742
1557278044642,4970
1557278044828,5272
1557278045033,7062
1557278045233,7110
1557278045486,6861
1557278045626,6846
1557278045822,6211
1557278046043,5122
1557278046219,4603
1557278046450,5522
1557278046626,6249
1557278046810,6366
1557278047033,5481
1557278047209,5196
1557278047425,5215
1557278047624,5627
1557278047826,6327
1557278048021,7445
1557278048217,6447
1557278048471,6627
1557278048617,9448
1557278048802,8752
1557278049059,9014
1557278049215,7569
1557278049435,6831
1557278049602,10346
1557278049797,9666
1557278050015,9583
1557278050195,10221
1557278050416,10040
1557278050606,5059
1557278050792,5032
1557278051032,5301
1557278051212,5253
1557278051411,4868
1557278051590,4893
1557278051797,5977
1557278052006,5884
1557278052211,5574
1557278052391,6953
1557278052586,17962
1557278052788,14937
1557278052997,14003
1557278053182,17875
1557278053391,20903
1557278053605,17450
1557278053819,18692
1557278054010,43521
1557278054202,31000
1557278054380,29117
1557278054576,28467
1557278054785,27248
1557278054998,25947
1557278055192,65064
1557278055393,34929
1557278055596,26675
1557278055777,15582
1557278056006,12791
1557278056187,11720
1557278056388,11487
1557278056582,11300
1557278056778,11337
1557278056988,11449
1557278057191,11681
1557278057368,11641
1557278057585,11564
1557278057788,11564
1557278057991,11487
1557278058170,11487
1557278058383,11681
1557278058563,11681
1557278058771,11603
1557278058966,11449
1557278059158,10804
1557278059408,10441
1557278059566,10283
1557278059774,10191
1557278059956,9835
1557278060159,10040
1557278060373,9951
1557278060580,9864
1557278060787,9807
1557278060961,9694
1557278061158,9638
1557278061350,9502
1557278061559,9395
1557278061762,9343
1557278061947,9291
1557278062169,9807
1557278062361,10505
1557278062572,10838
1557278062762,10872
1557278063038,10473
1557278063230,9922
1557278063397,9638
1557278063583,9529
1557278063772,9475
1557278063941,9395
1557278064179,9343
1557278064359,9317
1557278064584,9317
1557278064745,9265
1557278064936,9240
1557278065158,9163
1557278065354,9163
1557278065541,9138
1557278065741,9088
1557278065961,9039
1557278066158,9039
1557278066420,9039
1557278066610,8941
1557278066748,8752
1557278066998,8683
1557278067185,8660
1557278067328,8941
1557278067550,8941
1557278067751,8822
