timestamp,status,temperature,level,plugged
1557360095145,FULL,248,100.0,USB
1557360210153,FULL,247,100.0,USB
1557360218042,FULL,248,100.0,USB
1557360220143,FULL,247,100.0,USB
1557360231131,FULL,248,100.0,USB
1557360235145,FULL,247,100.0,USB
1557360298162,FULL,248,100.0,USB
1557360319170,FULL,247,100.0,USB
1557360331148,FULL,248,100.0,USB
1557360560161,FULL,247,100.0,USB
1557360637138,FULL,248,100.0,USB
1557360647151,FULL,247,100.0,USB
1557360655147,FULL,248,100.0,USB
1557360668522,DISCHARGING,248,100.0,UNDEFINED
1557360698632,DISCHARGING,252,100.0,UNDEFINED
1557360728718,DISCHARGING,258,100.0,UNDEFINED
1557360758822,DISCHARGING,262,100.0,UNDEFINED
1557360788950,DISCHARGING,265,100.0,UNDEFINED
1557360819057,DISCHARGING,269,100.0,UNDEFINED
1557360849163,DISCHARGING,272,100.0,UNDEFINED
1557360879280,DISCHARGING,275,99.0,UNDEFINED
1557360909381,DISCHARGING,277,99.0,UNDEFINED
1557360939486,DISCHARGING,278,99.0,UNDEFINED
1557360969604,DISCHARGING,280,99.0,UNDEFINED
1557360999710,DISCHARGING,281,99.0,UNDEFINED
1557361029817,DISCHARGING,284,99.0,UNDEFINED
1557361059927,DISCHARGING,286,99.0,UNDEFINED
1557361090063,DISCHARGING,288,98.0,UNDEFINED
1557361120133,DISCHARGING,291,98.0,UNDEFINED
1557361150238,DISCHARGING,293,98.0,UNDEFINED
1557361180372,DISCHARGING,295,98.0,UNDEFINED
1557361210473,DISCHARGING,297,98.0,UNDEFINED
1557361240582,DISCHARGING,298,98.0,UNDEFINED
1557361270687,DISCHARGING,300,98.0,UNDEFINED
1557361300904,DISCHARGING,302,97.0,UNDEFINED
1557361330899,DISCHARGING,306,97.0,UNDEFINED
1557361361013,DISCHARGING,309,97.0,UNDEFINED
1557361391134,DISCHARGING,312,97.0,UNDEFINED
1557361421254,DISCHARGING,313,97.0,UNDEFINED
1557361451350,DISCHARGING,314,97.0,UNDEFINED
1557361481461,DISCHARGING,318,97.0,UNDEFINED
1557361511564,DISCHARGING,319,97.0,UNDEFINED
1557361541672,DISCHARGING,318,97.0,UNDEFINED
1557361571773,DISCHARGING,318,96.0,UNDEFINED
1557361601901,DISCHARGING,317,96.0,UNDEFINED
1557361632016,DISCHARGING,317,96.0,UNDEFINED
1557361662138,DISCHARGING,318,96.0,UNDEFINED
1557361692237,DISCHARGING,317,96.0,UNDEFINED
1557361722352,DISCHARGING,316,96.0,UNDEFINED
1557361752464,DISCHARGING,315,96.0,UNDEFINED
1557361812686,DISCHARGING,315,96.0,UNDEFINED
1557361842783,DISCHARGING,318,96.0,UNDEFINED
1557361872903,DISCHARGING,320,96.0,UNDEFINED
1557361903027,DISCHARGING,322,96.0,UNDEFINED
1557361933129,DISCHARGING,325,95.0,UNDEFINED
1557361963246,DISCHARGING,326,95.0,UNDEFINED
1557361993347,DISCHARGING,327,95.0,UNDEFINED
1557362023454,DISCHARGING,328,95.0,UNDEFINED
1557362053566,DISCHARGING,329,95.0,UNDEFINED
1557362083695,DISCHARGING,330,95.0,UNDEFINED
1557362113804,DISCHARGING,329,95.0,UNDEFINED
1557362143906,DISCHARGING,328,95.0,UNDEFINED
1557362174019,DISCHARGING,325,95.0,UNDEFINED
1557362204137,DISCHARGING,323,95.0,UNDEFINED
1557362234253,DISCHARGING,321,95.0,UNDEFINED
1557362264358,DISCHARGING,319,95.0,UNDEFINED
1557362294464,DISCHARGING,318,95.0,UNDEFINED
1557362324639,DISCHARGING,317,94.0,UNDEFINED
1557362354676,DISCHARGING,315,94.0,UNDEFINED
1557362384781,DISCHARGING,314,94.0,UNDEFINED
1557362414889,DISCHARGING,313,94.0,UNDEFINED
1557362445015,DISCHARGING,312,94.0,UNDEFINED
1557362505232,DISCHARGING,313,94.0,UNDEFINED
1557362565449,DISCHARGING,313,94.0,UNDEFINED
1557362595553,DISCHARGING,314,94.0,UNDEFINED
1557362625672,DISCHARGING,314,94.0,UNDEFINED
1557362655780,DISCHARGING,313,94.0,UNDEFINED
1557362716030,DISCHARGING,312,93.0,UNDEFINED
1557362746101,DISCHARGING,314,93.0,UNDEFINED
1557362768720,DISCHARGING,316,93.0,UNDEFINED
1557362771133,DISCHARGING,316,93.0,UNDEFINED
1557362785121,DISCHARGING,317,93.0,UNDEFINED
1557362793125,DISCHARGING,318,93.0,UNDEFINED
1557362811275,DISCHARGING,318,93.0,UNDEFINED
1557362819130,DISCHARGING,318,93.0,UNDEFINED
1557362851221,DISCHARGING,320,93.0,UNDEFINED
1557362881321,DISCHARGING,321,93.0,UNDEFINED
1557362910130,DISCHARGING,322,93.0,UNDEFINED
1557362924130,DISCHARGING,322,93.0,UNDEFINED
1557362934139,DISCHARGING,321,93.0,UNDEFINED
1557362980520,DISCHARGING,319,93.0,UNDEFINED
1557362992129,DISCHARGING,319,93.0,UNDEFINED
1557362999130,DISCHARGING,318,93.0,UNDEFINED
1557363030139,DISCHARGING,317,93.0,UNDEFINED
1557363046138,DISCHARGING,316,93.0,UNDEFINED
1557363062128,DISCHARGING,315,93.0,UNDEFINED
1557363095132,DISCHARGING,314,93.0,UNDEFINED
1557363113125,DISCHARGING,313,93.0,UNDEFINED
1557363128140,DISCHARGING,312,93.0,UNDEFINED
1557363164137,DISCHARGING,311,93.0,UNDEFINED
1557363191128,DISCHARGING,310,93.0,UNDEFINED
1557363215129,DISCHARGING,309,93.0,UNDEFINED
1557363241129,DISCHARGING,308,93.0,UNDEFINED
1557363298133,DISCHARGING,306,93.0,UNDEFINED
1557363309127,DISCHARGING,305,93.0,UNDEFINED
1557363346127,DISCHARGING,304,93.0,UNDEFINED
1557363401136,DISCHARGING,302,93.0,UNDEFINED
1557363473191,DISCHARGING,299,93.0,UNDEFINED
1557363503322,DISCHARGING,299,92.0,UNDEFINED
1557363533383,DISCHARGING,298,92.0,UNDEFINED
1557363538484,DISCHARGING,298,92.0,UNDEFINED
1557363550142,DISCHARGING,298,92.0,UNDEFINED
1557363563133,DISCHARGING,297,92.0,UNDEFINED
1557363601126,DISCHARGING,295,92.0,UNDEFINED
1557363627133,DISCHARGING,294,92.0,UNDEFINED
1557363657236,DISCHARGING,294,92.0,UNDEFINED
1557363687353,DISCHARGING,294,92.0,UNDEFINED
1557363717472,DISCHARGING,293,92.0,UNDEFINED
1557363747565,DISCHARGING,291,92.0,UNDEFINED
1557363777669,DISCHARGING,289,92.0,UNDEFINED
1557363807783,DISCHARGING,287,92.0,UNDEFINED
1557363837894,DISCHARGING,286,92.0,UNDEFINED
1557363868002,DISCHARGING,287,92.0,UNDEFINED
1557363898114,DISCHARGING,288,92.0,UNDEFINED
1557363958336,DISCHARGING,288,92.0,UNDEFINED
1557363988457,DISCHARGING,288,92.0,UNDEFINED
1557364048708,DISCHARGING,287,91.0,UNDEFINED
1557364078831,DISCHARGING,288,91.0,UNDEFINED
1557364108943,DISCHARGING,289,91.0,UNDEFINED
1557364139058,DISCHARGING,292,91.0,UNDEFINED
1557364259540,DISCHARGING,292,91.0,UNDEFINED
1557364289648,DISCHARGING,291,91.0,UNDEFINED
1557364319753,DISCHARGING,290,91.0,UNDEFINED
1557364349883,DISCHARGING,291,91.0,UNDEFINED
1557364379994,DISCHARGING,292,91.0,UNDEFINED
1557364410099,DISCHARGING,293,91.0,UNDEFINED
1557364500463,DISCHARGING,294,91.0,UNDEFINED
1557364530593,DISCHARGING,293,91.0,UNDEFINED
1557364590844,DISCHARGING,292,91.0,UNDEFINED
1557364620958,DISCHARGING,291,91.0,UNDEFINED
1557364651062,DISCHARGING,290,91.0,UNDEFINED
1557364681176,DISCHARGING,285,91.0,UNDEFINED
1557364711323,DISCHARGING,281,91.0,UNDEFINED
1557364741458,DISCHARGING,278,90.0,UNDEFINED
1557364771547,DISCHARGING,276,90.0,UNDEFINED
1557364861886,DISCHARGING,277,90.0,UNDEFINED
1557364922114,DISCHARGING,279,90.0,UNDEFINED
1557364952273,DISCHARGING,281,90.0,UNDEFINED
1557364982348,DISCHARGING,282,90.0,UNDEFINED
1557365012472,DISCHARGING,280,90.0,UNDEFINED
1557365042580,DISCHARGING,279,90.0,UNDEFINED
