timestamp,status,temperature,level,plugged
1557792005250,FULL,265,100.0,USB
1557792217143,FULL,266,100.0,USB
1557792228145,FULL,265,100.0,USB
1557792259147,FULL,266,100.0,USB
1557792479144,FULL,267,100.0,USB
1557792558414,FULL,269,100.0,USB
1557792607290,FULL,269,100.0,USB
1557792608904,FULL,270,100.0,USB
1557792619122,FULL,271,100.0,USB
1557792629342,FULL,273,100.0,USB
1557792660044,FULL,273,100.0,USB
1557792670274,FULL,274,100.0,USB
1557792711180,FULL,273,100.0,USB
1557792721391,FULL,274,100.0,USB
1557792752070,FULL,273,100.0,USB
1557792782720,FULL,274,100.0,USB
1557792792963,FULL,273,100.0,USB
1557792844744,FULL,274,100.0,USB
1557792906848,DISCHARGING,275,100.0,UNDEFINED
1557792936899,DISCHARGING,277,100.0,UNDEFINED
1557792966994,DISCHARGING,283,100.0,UNDEFINED
1557792997106,DISCHARGING,288,100.0,UNDEFINED
1557793027222,DISCHARGING,293,100.0,UNDEFINED
1557793057353,DISCHARGING,295,100.0,UNDEFINED
1557793087452,DISCHARGING,298,100.0,UNDEFINED
1557793095912,DISCHARGING,298,100.0,UNDEFINED
1557793098048,DISCHARGING,299,100.0,UNDEFINED
1557793103132,DISCHARGING,299,100.0,UNDEFINED
1557793110122,DISCHARGING,299,100.0,UNDEFINED
1557793126173,DISCHARGING,299,100.0,UNDEFINED
1557793136140,DISCHARGING,299,100.0,UNDEFINED
1557793140133,DISCHARGING,298,100.0,UNDEFINED
1557793170298,DISCHARGING,300,99.0,UNDEFINED
1557793200357,DISCHARGING,302,99.0,UNDEFINED
1557793230476,DISCHARGING,306,99.0,UNDEFINED
1557793260581,DISCHARGING,309,99.0,UNDEFINED
1557793290687,DISCHARGING,312,99.0,UNDEFINED
1557793320813,DISCHARGING,314,99.0,UNDEFINED
1557793350908,DISCHARGING,317,99.0,UNDEFINED
1557793381110,DISCHARGING,318,98.0,UNDEFINED
1557793411130,DISCHARGING,320,98.0,UNDEFINED
1557793441238,DISCHARGING,321,98.0,UNDEFINED
1557793501472,DISCHARGING,322,98.0,UNDEFINED
1557793531589,DISCHARGING,322,98.0,UNDEFINED
1557793561711,DISCHARGING,324,98.0,UNDEFINED
1557793621932,DISCHARGING,325,98.0,UNDEFINED
1557793682188,DISCHARGING,326,98.0,UNDEFINED
1557793712364,DISCHARGING,327,97.0,UNDEFINED
1557793862864,DISCHARGING,328,97.0,UNDEFINED
1557793892958,DISCHARGING,327,97.0,UNDEFINED
1557793923083,DISCHARGING,328,97.0,UNDEFINED
1557793953192,DISCHARGING,329,97.0,UNDEFINED
1557793983346,DISCHARGING,329,96.0,UNDEFINED
1557794013404,DISCHARGING,329,96.0,UNDEFINED
1557794043519,DISCHARGING,330,96.0,UNDEFINED
1557794073621,DISCHARGING,330,96.0,UNDEFINED
1557794103724,DISCHARGING,329,96.0,UNDEFINED
1557794133834,DISCHARGING,330,96.0,UNDEFINED
1557794194062,DISCHARGING,330,96.0,UNDEFINED
1557794224175,DISCHARGING,328,96.0,UNDEFINED
1557794245405,DISCHARGING,327,96.0,UNDEFINED
1557794248146,DISCHARGING,327,96.0,UNDEFINED
1557794278272,DISCHARGING,325,96.0,UNDEFINED
1557794308361,DISCHARGING,323,96.0,UNDEFINED
1557794311140,DISCHARGING,322,96.0,UNDEFINED
1557794329130,DISCHARGING,321,96.0,UNDEFINED
1557794350127,DISCHARGING,320,96.0,UNDEFINED
1557794365117,DISCHARGING,319,96.0,UNDEFINED
1557794375123,DISCHARGING,318,96.0,UNDEFINED
1557794403126,DISCHARGING,317,96.0,UNDEFINED
1557794428132,DISCHARGING,316,96.0,UNDEFINED
1557794462271,DISCHARGING,315,96.0,UNDEFINED
1557794469129,DISCHARGING,315,96.0,UNDEFINED
1557794478142,DISCHARGING,315,96.0,UNDEFINED
1557794489134,DISCHARGING,314,96.0,UNDEFINED
1557794520150,DISCHARGING,313,96.0,UNDEFINED
1557794527145,DISCHARGING,312,96.0,UNDEFINED
1557794580166,DISCHARGING,311,96.0,UNDEFINED
1557794613134,DISCHARGING,310,96.0,UNDEFINED
1557794623128,DISCHARGING,309,96.0,UNDEFINED
1557794645125,DISCHARGING,308,96.0,UNDEFINED
1557794700155,DISCHARGING,307,95.0,UNDEFINED
1557794715117,DISCHARGING,306,95.0,UNDEFINED
1557794749235,DISCHARGING,307,95.0,UNDEFINED
1557794779361,DISCHARGING,306,95.0,UNDEFINED
1557794809467,DISCHARGING,305,95.0,UNDEFINED
1557794869685,DISCHARGING,308,95.0,UNDEFINED
1557794899807,DISCHARGING,310,95.0,UNDEFINED
1557794929920,DISCHARGING,309,95.0,UNDEFINED
1557794960033,DISCHARGING,308,95.0,UNDEFINED
1557794990139,DISCHARGING,307,95.0,UNDEFINED
1557795020242,DISCHARGING,311,94.0,UNDEFINED
1557795050353,DISCHARGING,309,94.0,UNDEFINED
1557795080480,DISCHARGING,307,94.0,UNDEFINED
1557795110598,DISCHARGING,305,94.0,UNDEFINED
1557795140719,DISCHARGING,304,94.0,UNDEFINED
1557795170815,DISCHARGING,303,94.0,UNDEFINED
1557795200928,DISCHARGING,302,94.0,UNDEFINED
1557795231024,DISCHARGING,304,94.0,UNDEFINED
1557795261154,DISCHARGING,304,94.0,UNDEFINED
1557795291271,DISCHARGING,305,94.0,UNDEFINED
