timestamp,Interval
1557364318039,1.260992
1557364318601,0.564128
1557364319390,0.630496
1557364320465,1.07848
1557364321364,0.895968
1557364322238,0.895968
1557364323139,0.895968
1557364323970,0.8296
1557364324864,0.879376
1557364325614,0.763232
1557364326390,0.779824
1557364327063,0.66368
1557364327716,0.66368
1557364328163,0.431392
1557364328965,0.813008
1557364329864,0.895968
1557364330754,0.879376
1557364331590,0.846192
1557364333220,1.626016
1557364334063,0.846192
1557364335040,0.978928
1557364335540,0.49776
1557364336590,1.045296
1557364337515,0.929152
1557364338589,1.061888
1557364339515,0.929152
1557364340014,0.49776
1557364340047,0.033184
1557364340540,0.49776
1557364341015,0.464576
1557364341915,0.895968
1557364342815,0.91256
1557364343455,0.613904
1557364343725,0.298656
1557364344565,0.8296
1557364345539,0.978928
1557364346489,0.945744
1557364346965,0.481168
1557364347840,0.862784
1557364348715,0.879376
1557364349365,0.66368
1557364350242,0.862784
1557364351115,0.879376
1557364352264,1.144848
1557364352964,0.696864
1557364353671,0.713456
1557364354592,0.91256
1557364355714,1.128256
1557364356545,0.813008
1557364357389,0.846192
1557364358189,0.813008
1557364358915,0.713456
1557364359576,0.66368
1557364360463,0.895968
1557364361305,0.813008
1557364362121,0.846192
1557364362747,0.613904
1557364363588,0.846192
1557364364467,0.879376
1557364365288,0.8296
1557364366089,0.779824
1557364366638,0.08296
1557364367215,0.58072
1557364367889,0.680272
1557364368658,0.74664
1557364368986,0.348432
1557364369746,0.763232
1557364370514,0.763232
1557364371290,0.779824
1557364372165,0.862784
1557364372915,0.763232
1557364373711,0.763232
1557364374490,0.813008
1557364375265,0.779824
1557364376050,0.779824
1557364376799,0.730048
1557364377591,0.796416
1557364378339,0.74664
1557364379065,0.74664
1557364379865,0.779824
1557364380506,0.630496
1557364381289,0.813008
1557364382121,0.8296
1557364382714,0.58072
1557364383439,0.730048
1557364384139,0.696864
1557364384814,0.680272
1557364386214,1.393728
1557364386964,0.74664
1557364387765,0.796416
1557364388465,0.696864
1557364389146,0.696864
1557364389864,0.713456
1557364390589,0.730048
1557364391315,0.713456
1557364391939,0.630496
1557364392714,0.763232
1557364393522,0.813008
1557364394240,0.713456
1557364395339,1.095072
1557364396040,0.713456
1557364396670,0.613904
1557364397339,0.680272
1557364398240,0.895968
1557364398813,0.58072
1557364398940,0.116144
1557364399617,0.696864
1557364400571,0.945744
1557364400889,0.315248
1557364401039,0.149328
1557364401765,0.730048
1557364402140,0.365024
1557364402588,0.447984
1557364403989,1.41032
1557364404826,0.813008
1557364405539,0.730048
1557364406290,0.74664
1557364407139,0.846192
1557364407890,0.730048
1557364408589,0.713456
1557364409260,0.66368
1557364409414,0.16592
1557364409648,0.215696
1557364410214,0.58072
1557364410914,0.696864
1557364411539,0.630496
1557364412290,0.730048
1557364413215,0.929152
1557364413939,0.730048
1557364414315,0.365024
1557364414970,0.66368
1557364415664,0.696864
1557364416419,0.763232
1557364417189,0.763232
1557364417970,0.779824
1557364418905,0.91256
1557364419655,0.74664
1557364420239,0.597312
1557364420989,0.74664
1557364421845,0.862784
1557364422639,0.796416
1557364423564,0.929152
1557364424439,0.862784
1557364425339,0.895968
1557364426139,0.813008
1557364426864,0.730048
1557364427414,0.547536
1557364428014,0.597312
1557364428747,0.730048
1557364429489,0.730048
1557364429789,0.315248
1557364430614,0.813008
1557364431389,0.779824
1557364432189,0.796416
1557364432985,0.796416
1557364433545,0.564128
1557364434216,0.66368
1557364434939,0.730048
1557364435498,0.564128
1557364436414,0.91256
1557364437089,0.66368
1557364438039,0.962336
1557364438814,0.779824
1557364438870,0.033184
1557364439664,0.813008
1557364440045,0.365024
1557364440464,0.4148
1557364441250,0.779824
1557364441989,0.730048
1557364442014,0.763232
1557364442814,0.796416
1557364443546,0.730048
1557364444364,0.8296
1557364445139,0.763232
1557364446439,1.310768
1557364447268,0.8296
1557364448065,0.779824
1557364448539,0.481168
1557364449742,1.211216
1557364450589,0.846192
1557364451436,0.846192
1557364452160,0.696864
1557364452896,0.763232
1557364453672,0.763232
1557364454664,0.99552
1557364455539,0.879376
1557364456365,0.8296
1557364457313,0.945744
1557364458164,0.846192
1557364459214,1.045296
1557364460089,0.879376
1557364460915,0.813008
1557364461739,0.846192
1557364462564,0.813008
1557364463403,0.8296
1557364464046,0.647088
1557364464989,0.91256
1557364465764,0.813008
1557364466519,0.74664
1557364466589,0.08296
1557364467189,0.597312
1557364467364,0.16592
1557364467438,0.08296
1557364467489,0.049776
1557364467640,0.149328
1557364468665,1.028704
1557364469414,0.730048
1557364470214,0.813008
1557364470289,0.066368
1557364471639,0.779824
1557364472495,0.862784
1557364473265,0.763232
1557364474239,0.978928
1557364474994,0.763232
1557364475639,0.630496
1557364476564,0.945744
1557364477464,0.895968
1557364478421,0.929152
1557364479327,0.929152
1557364480275,0.945744
1557364481369,1.095072
