timestamp,rxKiloBytes,txKiloBytes,duration
1557792621088,5290,171,15000
1557792636121,358,62,15000
1557792651173,4,74,15000
1557792666228,0,0,15000
1557792681273,0,0,15000
1557792696331,0,0,15000
1557792711395,0,0,15000
1557792726449,13,30,15000
1557792741509,0,0,15000
1557792756565,0,0,15000
1557792771608,0,0,15000
1557792786675,57,4,15000
1557792801722,0,0,15000
1557792844603,0,0,15000
1557792901721,14,29,15000
1557792916803,25,3,15000
1557792931838,433,71,15000
1557792946887,176,10,15000
1557792961933,42,6,15000
1557792977005,35,9,15000
1557792992062,748,67,15000
1557793007087,299,25,15000
1557793022124,6,9,15000
1557793037157,436,44,15000
1557793052179,609,43,15000
1557793067199,90,19,15000
1557793082218,54,22,15000
1557793157615,195,45,15000
1557793172651,101,57,15000
1557793187685,180,27,15000
1557793202728,34,7,15000
1557793217761,546,22,15000
1557793232811,0,0,15000
1557793247850,1,0,15000
1557793262882,0,0,15000
1557793277921,0,0,15000
1557793292957,23,12,15000
1557793307993,0,0,15000
1557793323027,1,1,15000
1557793338051,56,8,15000
1557793353085,1457,57,15000
1557793368111,1343,88,15000
1557793383153,1854,66,15000
1557793398184,84,7,15000
1557793413208,140,18,15000
1557793428246,10,5,15000
1557793443276,342,16,15000
1557793458316,125,2,15000
1557793473352,10,4,15000
1557793488386,16,3,15000
1557793503435,1,2,15000
1557793518495,190,19,15000
1557793533540,111,14,15000
1557793548579,1,1,15000
1557793563625,66,7,15000
1557793578656,46,10,15000
1557793593713,1,1,15000
1557793608762,0,0,15000
1557793623805,1314,23,15000
1557793638843,0,0,15000
1557793653890,5,5,15000
1557793668945,50,10,15000
1557793684010,1,1,15000
1557793699044,1013,91,15000
1557793714089,0,0,15000
1557793729139,4,1,15000
1557793744184,0,0,15000
1557793759228,1,0,15000
1557793774277,26,7,15000
1557793789309,582,41,15000
1557793804362,447,35,15000
1557793819389,0,0,15000
1557793834428,133,10,15000
1557793849454,591,24,15000
1557793864479,109,13,15000
1557793879512,0,0,15000
1557793894542,795,59,15000
1557793909565,484,63,15000
1557793924587,19,9,15000
1557793939614,249,27,15000
1557793954661,28,15,15000
1557793969693,35,6,15000
1557793984737,71,11,15000
1557793999772,0,0,15000
1557794014805,120,12,15000
1557794029832,167,12,15000
1557794044871,0,0,15000
1557794059922,0,0,15000
1557794074978,0,0,15000
1557794090031,1,0,15000
1557794105074,0,0,15000
1557794120097,1,1,15000
1557794135135,0,0,15000
1557794150182,0,0,15000
1557794165228,15,2,15000
1557794180267,415,70,15000
1557794195308,24,11,15000
1557794210339,18,7,15000
1557794225376,1,1,15000
1557794240418,25,12,15000
1557794256896,55,28,15000
1557794271923,45,25,15000
1557794286958,1,3,15000
1557794302016,9,3,15000
1557794457121,1,2,15000
1557794739269,580,54,15000
1557794754314,13,10,15000
1557794769368,0,0,15000
1557794784422,35,16,15000
1557794799441,30,13,15000
1557794814494,8,3,15000
1557794829546,142,28,15000
1557794844579,52,4,15000
1557794859637,2179,226,15000
1557794874683,5530,334,15000
1557794889737,1867,149,15000
1557794904795,232,12,15000
1557794979970,178,39,15000
1557794995003,102,30,15000
1557795010057,2234,185,15000
1557795025097,1507,127,15000
1557795190426,452,86,15000
1557795205452,1580,106,15000
1557795220476,15,14,15000
1557795235523,7,7,15000
1557795280646,109,12,15000
1557795295681,1150,37,15000
1557795310717,870,74,15000
1557795325751,19,11,15000
1557795340782,32,15,15000
1557795355805,2,3,15000
1557795415906,23,10,15000
1557795430949,410,45,15000
1557795445992,109,31,15000
1557795461058,70,6,15000
1557795476094,11,2,15000
1557795491133,9460,162,15000
1557795506177,11937,195,15000
1557795521734,485,62,15000
1557795536831,5068,136,15000
