timestamp,DistanceToday,TotalDistance,MotionType,Pace,Speed
1557449122176,0,1548112,IDLE,0,0
1557449123198,0,1548112,IDLE,0,0
1557449124197,0,1548112,IDLE,0,0
1557449125197,0,1548112,IDLE,0,0
1557449126222,0,1548112,IDLE,0,0
1557449127214,0,1548112,IDLE,0,0
1557449128247,0,1548112,IDLE,0,0
1557449129236,0,1548112,IDLE,0,0
1557449130248,0,1548112,IDLE,0,0
1557449131272,0,1548112,IDLE,0,0
1557449132272,0,1548112,IDLE,0,0
1557449133273,0,1548112,IDLE,0,0
1557449134283,0,1548112,IDLE,0,0
1557449135297,0,1548112,IDLE,0,0
1557449136299,0,1548112,IDLE,0,0
1557449137297,0,1548112,IDLE,0,0
1557449138323,0,1548112,IDLE,0,0
1557449139323,0,1548112,IDLE,0,0
1557449140349,0,1548112,IDLE,0,0
1557449141348,0,1548112,IDLE,0,0
1557449142348,0,1548112,IDLE,0,0
1557449143355,0,1548112,IDLE,0,0
1557449144386,0,1548112,IDLE,0,0
1557449145375,0,1548112,IDLE,0,0
1557449146379,0,1548112,IDLE,0,0
1557449147398,0,1548112,IDLE,0,0
1557449148436,0,1548112,IDLE,0,0
1557449149398,0,1548112,IDLE,0,0
1557449150423,780,1548892,WALKING,2777,36
1557449151423,780,1548892,WALKING,1724,58
1557449152425,928,1549040,WALKING,1351,74
1557449153449,1240,1549352,WALKING,1098,91
1557449154447,1240,1549352,WALKING,1010,99
1557449155474,1240,1549352,IDLE,990,101
1557449156478,1240,1549352,IDLE,1010,99
1557449157473,1240,1549352,IDLE,1063,94
1557449158497,1240,1549352,IDLE,1162,86
1557449159505,1240,1549352,IDLE,1298,77
1557449160522,1396,1549508,WALKING,1388,72
1557449161498,1396,1549508,WALKING,1470,68
1557449162515,1396,1549508,IDLE,1639,61
1557449163522,1396,1549508,IDLE,2127,47
1557449164548,1396,1549508,IDLE,2702,37
1557449165554,1396,1549508,IDLE,0,30
1557449166572,1396,1549508,IDLE,0,25
1557449167572,1396,1549508,IDLE,0,22
1557449168572,1396,1549508,IDLE,0,19
1557449169597,1396,1549508,IDLE,0,17
1557449170599,1396,1549508,IDLE,0,11
1557449171613,1396,1549508,IDLE,0,7
1557449172622,1396,1549508,IDLE,0,4
1557449173623,1396,1549508,IDLE,0,2
1557449174647,1396,1549508,IDLE,0,1
1557449175628,1396,1549508,IDLE,0,0
1557449176648,1396,1549508,IDLE,0,0
1557449177673,1396,1549508,IDLE,0,0
1557449178673,1396,1549508,IDLE,0,0
1557449179673,1396,1549508,IDLE,0,0
1557449180673,1628,1549740,JOGGING,0,6
1557449181715,1628,1549740,WALKING,0,11
1557449182699,1628,1549740,IDLE,0,14
1557449183704,1628,1549740,IDLE,0,16
1557449184723,1784,1549896,WALKING,0,22
1557449185728,1966,1550078,WALKING,3125,32
1557449186747,1966,1550078,WALKING,2564,39
1557449187749,1966,1550078,IDLE,2272,44
1557449188772,1966,1550078,IDLE,2127,47
1557449189778,1966,1550078,IDLE,2000,50
1557449190809,1966,1550078,IDLE,2222,45
1557449191797,1966,1550078,IDLE,2439,41
1557449192798,1966,1550078,IDLE,2631,38
1557449193797,2114,1550226,WALKING,2439,41
1557449194858,2114,1550226,WALKING,2631,38
1557449195847,2114,1550226,IDLE,3225,31
1557449196855,2270,1550382,WALKING,0,30
1557449197853,2426,1550538,WALKING,2941,34
1557449198855,2582,1550694,WALKING,2380,42
1557449199855,2738,1550850,WALKING,1923,52
1557449200940,2894,1551006,WALKING,1562,64
1557449201873,2894,1551006,WALKING,1388,72
1557449202916,3050,1551162,WALKING,1219,82
1557449203897,3050,1551162,WALKING,1176,85
1557449204897,3050,1551162,IDLE,1149,87
1557449205954,3050,1551162,IDLE,1136,88
1557449206905,3050,1551162,IDLE,1190,84
1557449207907,3050,1551162,IDLE,1298,77
1557449208922,3050,1551162,IDLE,1492,67
1557449209952,3050,1551162,IDLE,1785,56
1557449210960,3050,1551162,IDLE,2325,43
1557449211949,3050,1551162,IDLE,2941,34
1557449212972,3050,1551162,IDLE,0,23
1557449213972,3050,1551162,IDLE,0,16
1557449215001,3050,1551162,IDLE,0,11
1557449216056,3050,1551162,IDLE,0,7
1557449216997,3050,1551162,IDLE,0,4
1557449217997,3050,1551162,IDLE,0,2
1557449219022,3050,1551162,IDLE,0,1
1557449220055,3050,1551162,IDLE,0,0
1557449221037,3050,1551162,IDLE,0,0
1557449222047,3050,1551162,IDLE,0,0
1557449223049,3050,1551162,IDLE,0,0
1557449224073,3050,1551162,IDLE,0,0
1557449225073,3050,1551162,IDLE,0,0
1557449226153,3050,1551162,IDLE,0,0
1557449227072,3050,1551162,IDLE,0,0
1557449228119,3050,1551162,IDLE,0,0
1557449229097,3050,1551162,IDLE,0,0
1557449230097,3050,1551162,IDLE,0,0
1557449231143,3050,1551162,IDLE,0,0
1557449232122,3050,1551162,IDLE,0,0
1557449233122,3050,1551162,IDLE,0,0
1557449234147,3050,1551162,IDLE,0,0
1557449235147,3050,1551162,IDLE,0,0
1557449236248,3050,1551162,IDLE,0,0
1557449237172,3050,1551162,IDLE,0,0
1557449238173,3050,1551162,IDLE,0,0
1557449239177,3050,1551162,IDLE,0,0
1557449240197,3050,1551162,IDLE,0,0
1557449241235,3050,1551162,IDLE,0,0
1557449242201,3050,1551162,IDLE,0,0
1557449243247,3050,1551162,IDLE,0,0
1557449244224,3050,1551162,IDLE,0,0
1557449245222,3050,1551162,IDLE,0,0
1557449246251,3050,1551162,IDLE,0,0
1557449247247,3050,1551162,IDLE,0,0
1557449248274,3050,1551162,IDLE,0,0
1557449249272,3050,1551162,IDLE,0,0
1557449250272,3050,1551162,IDLE,0,0
1557449251277,3050,1551162,IDLE,0,0
1557449252297,3050,1551162,IDLE,0,0
1557449253297,3050,1551162,IDLE,0,0
1557449254322,3050,1551162,IDLE,0,0
1557449255376,3050,1551162,IDLE,0,0
1557449256347,3050,1551162,IDLE,0,0
1557449257322,3050,1551162,IDLE,0,0
1557449258347,3050,1551162,IDLE,0,0
1557449259347,3050,1551162,IDLE,0,0
1557449260346,3050,1551162,IDLE,0,0
1557449261374,3050,1551162,IDLE,0,0
1557449262372,3830,1551942,WALKING,2777,36
1557449263372,3986,1552098,WALKING,1587,63
1557449264375,3986,1552098,WALKING,1282,78
1557449265398,4142,1552254,WALKING,1123,89
1557449266423,4142,1552254,WALKING,1075,93
1557449267423,4142,1552254,IDLE,1086,92
1557449268423,4324,1552436,WALKING,1075,93
1557449269423,4324,1552436,WALKING,1111,90
1557449270438,4324,1552436,IDLE,1176,85
1557449271448,4324,1552436,IDLE,1298,77
1557449272453,4324,1552436,IDLE,1470,68
1557449273474,4324,1552436,IDLE,1754,57
1557449274500,4324,1552436,IDLE,2000,50
1557449275472,4324,1552436,IDLE,2500,40
1557449276498,4324,1552436,IDLE,3030,33
1557449277502,4324,1552436,IDLE,0,28
1557449278499,4324,1552436,IDLE,0,19
1557449279523,4324,1552436,IDLE,0,13
1557449280523,4324,1552436,IDLE,0,9
1557449281556,4324,1552436,IDLE,0,6
1557449282548,4324,1552436,IDLE,0,4
1557449283548,4324,1552436,IDLE,0,2
1557449284549,4324,1552436,IDLE,0,1
1557449285549,4556,1552668,JOGGING,0,7
1557449286573,4556,1552668,WALKING,0,11
1557449287572,4712,1552824,WALKING,0,19
1557449288598,4712,1552824,WALKING,0,24
1557449289603,4712,1552824,IDLE,0,28
1557449290598,4712,1552824,IDLE,3225,31
1557449291621,4712,1552824,IDLE,3030,33
1557449292621,4712,1552824,IDLE,2941,34
1557449293623,4868,1552980,WALKING,2500,40
1557449294626,4868,1552980,WALKING,2272,44
1557449295645,4868,1552980,IDLE,2500,40
1557449296647,4868,1552980,IDLE,2702,37
1557449297647,4868,1552980,IDLE,0,30
1557449298673,4868,1552980,IDLE,0,25
1557449299699,4868,1552980,IDLE,0,22
1557449300699,4868,1552980,IDLE,0,19
1557449301697,4868,1552980,IDLE,0,17
1557449302698,4868,1552980,IDLE,0,16
1557449303704,4868,1552980,IDLE,0,11
1557449304724,4868,1552980,IDLE,0,7
1557449305729,4868,1552980,IDLE,0,4
1557449306748,4868,1552980,IDLE,0,2
1557449307748,4868,1552980,IDLE,0,1
1557449308748,4868,1552980,IDLE,0,0
1557449309748,4868,1552980,IDLE,0,0
1557449310774,4868,1552980,IDLE,0,0
1557449311773,4868,1552980,IDLE,0,0
1557449312781,4868,1552980,IDLE,0,0
1557449313798,4868,1552980,IDLE,0,0
1557449314798,4868,1552980,IDLE,0,0
1557449315823,4868,1552980,IDLE,0,0
1557449316823,4868,1552980,IDLE,0,0
1557449317823,4868,1552980,IDLE,0,0
1557449318848,4868,1552980,IDLE,0,0
1557449319848,4868,1552980,IDLE,0,0
1557449320847,4868,1552980,IDLE,0,0
1557449321851,4868,1552980,IDLE,0,0
1557449322872,4868,1552980,IDLE,0,0
1557449323898,5050,1553162,WALKING,0,5
1557449324873,5050,1553162,WALKING,0,8
1557449325897,5050,1553162,IDLE,0,11
1557449326897,5194,1553306,WALKING,0,17
1557449327903,5482,1553594,WALKING,0,30
1557449328921,5626,1553738,WALKING,2325,43
1557449329909,5626,1553738,WALKING,1923,52
1557449330923,5626,1553738,IDLE,1724,58
1557449331948,5626,1553738,IDLE,1587,63
1557449332948,5626,1553738,IDLE,1515,66
1557449333973,5626,1553738,IDLE,1587,63
1557449334973,5626,1553738,IDLE,1639,61
1557449335973,5626,1553738,IDLE,1694,59
1557449336973,5626,1553738,IDLE,1851,54
1557449337973,5626,1553738,IDLE,2380,42
1557449338998,5626,1553738,IDLE,0,29
1557449339997,5782,1553894,WALKING,0,24
1557449341022,5938,1554050,WALKING,0,26
1557449342023,5938,1554050,WALKING,0,27
1557449343029,6094,1554206,WALKING,3125,32
1557449344048,6094,1554206,WALKING,2777,36
1557449345046,6094,1554206,IDLE,2564,39
1557449346047,6094,1554206,IDLE,2439,41
1557449347073,6094,1554206,IDLE,2380,42
1557449348073,6094,1554206,IDLE,2325,43
