timestamp,ssid,bssid,frequency,rssi
1557446915750,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-84
1557446915750,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-85
1557446915750,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-87
1557446915750,88:36:6c:81:21:72,88:36:6c:81:21:72,2467,-90
1557446930432,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-59
1557446930432,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-84
1557446930432,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-85
1557446930432,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-89
1557447044487,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-62
1557447044487,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-79
1557447044487,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-83
1557447044487,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-89
1557447200866,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-63
1557447200866,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-80
1557447200866,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-84
1557447200866,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-85
1557447230460,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-64
1557447230460,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-78
1557447230460,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-80
1557447230460,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-85
1557447230460,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-85
1557447363694,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-67
1557447363694,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-79
1557447363694,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-81
1557447363694,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-83
1557447363694,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-84
1557447491685,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-64
1557447491685,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-82
1557447491685,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-83
1557447491685,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-83
1557447491685,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-85
1557447530445,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-64
1557447530445,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-81
1557447530445,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-82
1557447530445,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-89
1557447619690,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-62
1557447619690,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-80
1557447619690,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-84
1557447619690,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-87
1557447747714,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-65
1557447747714,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-84
1557447747714,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-86
1557447830465,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-62
1557447830465,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-78
1557447830465,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-84
1557447875725,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-61
1557447875725,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-82
1557447875725,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-82
1557447875725,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-90
