timestamp,Interval
1557449123573,0.365024
1557449123947,0.381616
1557449124823,0.862784
1557449125759,0.862784
1557449126347,0.66368
1557449127097,0.74664
1557449127847,0.74664
1557449128672,0.8296
1557449129026,0.348432
1557449129625,0.613904
1557449130047,0.4148
1557449130880,0.8296
1557449131795,0.879376
1557449132497,0.730048
1557449133599,1.095072
1557449134355,0.74664
1557449135122,0.796416
1557449136072,0.929152
1557449136978,0.929152
1557449137536,0.547536
1557449138122,0.58072
1557449139198,1.07848
1557449139948,0.74664
1557449140754,0.813008
1557449141554,0.796416
1557449142498,0.929152
1557449143422,0.945744
1557449144432,1.012112
1557449145333,0.895968
1557449145855,0.49776
1557449146730,0.895968
1557449147472,0.730048
1557449148348,0.879376
1557449148597,0.24888
1557449149473,0.879376
1557449150298,0.8296
1557449151123,0.813008
1557449151648,0.530944
1557449152174,0.514352
1557449153074,0.91256
1557449153773,0.696864
1557449154273,0.49776
1557449154623,0.348432
1557449154836,0.199104
1557449155623,0.813008
1557449156373,0.730048
1557449157178,0.813008
1557449157723,0.547536
1557449158503,0.779824
1557449159298,0.779824
1557449160122,0.8296
1557449161253,1.144848
1557449162178,0.929152
1557449162798,0.597312
1557449163000,0.199104
1557449163036,0.033184
1557449163147,0.116144
1557449163853,0.713456
1557449164129,0.282064
1557449164677,0.547536
1557449165323,0.630496
1557449165973,0.66368
1557449166273,0.298656
1557449166597,0.33184
1557449167847,1.2444
1557449168653,0.813008
1557449170768,1.061888
1557449171618,0.8296
1557449172549,0.945744
1557449173373,0.813008
1557449174035,0.66368
1557449174723,0.696864
1557449175403,0.680272
1557449175799,0.381616
1557449176448,0.66368
1557449177230,0.763232
1557449177797,0.58072
1557449178373,0.564128
1557449178548,0.182512
1557449179473,0.929152
1557449180115,0.613904
1557449180907,0.8296
1557449181648,0.730048
1557449182473,0.8296
1557449183248,0.779824
1557449184048,0.779824
1557449184730,0.680272
1557449185150,0.431392
1557449185555,0.398208
1557449186348,0.796416
1557449187328,0.978928
1557449188198,0.862784
1557449189028,0.8296
1557449189927,0.91256
1557449190098,0.16592
1557449190723,0.630496
1557449191169,0.4148
1557449191923,0.779824
1557449192649,0.713456
1557449193580,0.91256
1557449194515,0.945744
1557449195453,0.962336
1557449195960,0.431392
1557449196349,0.431392
1557449196459,0.099552
1557449197156,0.730048
1557449197461,0.265472
1557449197859,0.431392
1557449198744,0.846192
1557449199249,0.547536
1557449200450,1.16144
1557449201163,0.713456
1557449201877,0.763232
1557449202902,0.647088
1557449203177,0.613904
1557449203899,0.74664
1557449204198,0.298656
1557449204699,0.514352
1557449205100,0.398208
1557449205696,0.58072
1557449205841,0.049776
1557449206422,0.66368
1557449207023,0.630496
1557449207497,0.464576
1557449208172,0.680272
1557449208796,0.630496
1557449209722,0.91256
1557449210375,0.564128
1557449211249,0.779824
1557449212251,1.095072
1557449213278,1.028704
1557449214047,0.74664
1557449214758,0.713456
1557449215837,1.07848
1557449216847,1.028704
1557449217572,0.713456
1557449218797,1.211216
1557449219622,0.8296
1557449220176,0.530944
1557449220955,0.730048
1557449221647,0.763232
1557449222448,0.813008
1557449223222,0.779824
1557449224123,0.879376
1557449224847,0.730048
1557449225396,0.564128
1557449225839,0.431392
1557449226671,0.8296
1557449227347,0.66368
1557449228025,0.696864
1557449228675,0.647088
1557449229321,0.630496
1557449229896,0.597312
1557449230647,0.730048
1557449231422,0.779824
1557449233005,1.592832
1557449233772,0.763232
1557449234347,0.564128
1557449235475,1.111664
1557449235950,0.49776
1557449236672,0.713456
1557449237273,0.613904
1557449238073,0.779824
1557449238573,0.49776
1557449239272,0.696864
1557449239696,0.431392
1557449240446,0.74664
1557449241272,0.813008
1557449241997,0.730048
1557449242644,0.647088
1557449243504,0.862784
1557449244238,0.713456
1557449244971,0.763232
1557449245951,0.879376
1557449246621,0.763232
1557449247299,0.680272
1557449248146,0.8296
1557449248951,0.813008
1557449249671,0.730048
1557449250347,0.66368
1557449251135,0.713456
1557449251800,0.74664
1557449252423,0.613904
1557449253071,0.647088
1557449253772,0.713456
1557449254472,0.696864
1557449255198,0.730048
1557449255846,0.613904
1557449256623,0.796416
1557449257471,0.846192
1557449258221,0.74664
1557449258972,0.763232
1557449259872,0.895968
1557449260421,0.547536
1557449261141,0.680272
1557449261872,0.763232
1557449262646,0.779824
1557449263122,0.481168
1557449263804,0.680272
1557449264576,0.779824
1557449264796,0.215696
1557449265676,0.879376
1557449266373,0.696864
1557449267147,0.763232
1557449267624,0.464576
1557449267998,0.381616
1557449268596,0.597312
1557449269402,0.813008
1557449269585,0.16592
1557449270046,0.481168
1557449270077,0.033184
1557449270173,0.099552
1557449270424,0.232288
1557449271373,0.962336
1557449271523,0.149328
1557449271998,0.464576
1557449272129,0.132736
1557449272429,0.298656
1557449272475,0.049776
1557449272748,0.282064
1557449272904,0.149328
1557449273148,0.24888
1557449273494,0.33184
1557449273774,0.265472
1557449274222,0.282064
1557449274509,0.24888
1557449275158,0.680272
1557449275522,0.348432
1557449276157,0.630496
1557449276350,0.215696
1557449276623,0.265472
1557449276978,0.348432
1557449277172,0.199104
1557449277423,0.24888
1557449277753,0.33184
1557449277948,0.199104
1557449278221,0.265472
1557449278572,0.348432
1557449278779,0.215696
1557449279323,0.530944
1557449279836,0.514352
1557449280540,0.696864
1557449281221,0.696864
1557449281748,0.530944
1557449282496,0.74664
1557449283297,0.796416
1557449284147,0.846192
1557449284847,0.696864
1557449285566,0.713456
1557449286246,0.680272
1557449286979,0.74664
1557449287673,0.680272
1557449288373,0.696864
1557449288994,0.630496
1557449289599,0.597312
1557449289972,0.381616
1557449290571,0.597312
1557449291122,0.547536
1557449291795,0.647088
1557449292549,0.779824
1557449292646,0.099552
1557449293523,0.879376
1557449294148,0.613904
1557449294722,0.58072
1557449295296,0.58072
1557449295822,0.514352
1557449296298,0.481168
1557449296773,0.481168
1557449297297,0.514352
1557449297772,0.481168
1557449298354,0.58072
1557449298968,0.597312
1557449299571,0.597312
1557449300328,0.779824
1557449300973,0.630496
1557449301619,0.647088
1557449302273,0.66368
1557449302904,0.630496
1557449303430,0.530944
1557449303973,0.530944
1557449304606,0.630496
1557449305323,0.713456
1557449305973,0.66368
1557449306598,0.613904
1557449307155,0.564128
1557449307523,0.365024
1557449308023,0.49776
1557449308648,0.630496
1557449308673,0.033184
1557449309221,0.547536
1557449309898,0.66368
1557449310498,0.597312
1557449311197,0.696864
1557449311879,0.696864
