timestamp,Resistance
1557710544579,1261
1557710544779,1352
1557710544979,1337
1557710545179,1393
1557710545377,1439
1557710545577,1407
1557710545777,1430
1557710545976,1308
1557710546176,1279
1557710546374,1388
1557710546572,1339
1557710546771,1371
1557710546972,1448
1557710547172,1685
1557710547370,1820
1557710547569,1913
1557710547769,1523
1557710547969,1319
1557710548166,1306
1557710548365,1366
1557710548653,1536
1557710548842,1556
1557710548984,1491
1557710549178,1435
1557710549382,1436
1557710549577,1479
1557710549887,1321
1557710549963,1373
1557710550176,1435
1557710550435,1594
1557710550558,1661
1557710550840,1703
1557710551059,1457
1557710551175,1446
1557710551366,1454
1557710551558,1375
1557710551776,1432
1557710552046,1533
1557710552151,1607
1557710552446,1590
1557710552578,1603
1557710552770,1725
1557710553050,1870
1557710553159,2043
1557710553354,1858
1557710553642,1651
1557710553763,1645
1557710553944,1595
1557710554144,1799
1557710554354,5187
1557710554572,1832
1557710554751,2093
1557710554947,3853
1557710555153,2552
1557710555360,3031
1557710555560,2647
1557710555748,2165
1557710555953,2436
1557710556152,1656
1557710556350,1610
1557710556558,1677
1557710556743,1603
1557710556952,1486
1557710557151,1471
1557710557360,1364
1557710557651,1293
1557710557744,1318
1557710557945,1299
1557710558128,1452
1557710558328,1220
1557710558528,1262
1557710558737,1373
1557710558926,1489
1557710559123,1519
1557710559325,1572
1557710559530,1651
1557710559721,1868
1557710559920,4475
1557710560126,3681
1557710560319,2599
1557710560519,3638
1557710560718,4944
1557710560916,4211
1557710561117,3235
1557710561316,2571
1557710561514,2912
1557710561714,2518
1557710561915,2143
1557710562111,2005
1557710562312,1907
1557710562510,1723
1557710562713,1412
1557710562915,1373
1557710563114,1537
1557710563308,1778
1557710563515,1712
1557710564131,1261
1557710564350,1585
1557710564356,2119
1557710564434,1968
1557710564739,1830
1557710564849,2744
1557710564933,2040
1557710565106,3357
1557710565338,4361
1557710565514,1737
1557710565717,2225
1557710565937,1703
1557710566113,1438
1557710566296,1568
1557710566534,1635
1557710566731,1670
1557710566906,1668
1557710567110,1613
1557710567344,1348
1557710567543,1289
1557710567690,1294
1557710567888,1556
1557710568090,1260
1557710568354,1399
1557710568554,1728
1557710568756,1685
1557710568892,1568
1557710569094,1635
1557710569332,1741
1557710569539,1769
1557710569709,1858
1557710569959,1429
1557710570137,1382
1557710570345,1534
1557710570497,1576
1557710570691,1340
1557710570891,1528
1557710571088,1540
1557710571343,1332
1557710571483,1455
1557710571685,1482
1557710571887,1310
1557710572158,1452
1557710572348,1335
1557710572493,1324
1557710572690,1273
1557710572913,1253
1557710573078,1311
1557710573349,1344
1557710573468,1483
1557710573667,1381
1557710573885,1479
1557710574065,1840
1557710574268,2385
1557710574464,2297
1557710574668,1820
1557710574862,1795
1557710575062,1691
1557710575260,1739
1557710575460,1436
1557710575658,1197
1557710575858,1283
1557710576058,1214
1557710576255,1344
1557710576455,1427
1557710576677,1458
1557710576855,1367
1557710577060,1603
1557710577253,1671
1557710577452,1246
1557710577651,1355
1557710577850,1439
1557710578049,1297
1557710578249,1388
1557710578485,1239
1557710578651,1218
1557710578848,1223
1557710579143,1217
1557710579246,1212
1557710579463,1118
1557710579667,1160
1557710579866,1179
1557710580042,1174
1557710580245,1167
1557710580451,1105
1557710580648,1069
1557710580840,1151
1557710581050,1185
1557710581253,1183
1557710581441,1163
1557710581635,1117
1557710581852,1110
1557710582138,1111
1557710582235,1117
1557710582558,1123
1557710582639,1124
1557710582843,1127
1557710583052,1127
1557710583249,1124
1557710583543,1162
1557710583646,1184
1557710583852,1215
1557710584027,1137
1557710584247,1099
1557710584454,1122
1557710584657,1177
1557710584848,1203
1557710585049,1116
1557710585267,1081
1557710585446,1050
1557710585629,1070
1557710585847,1025
1557710586042,1048
1557710586254,1032
1557710586448,1053
1557710586638,1096
1557710586941,1188
1557710587138,1200
1557710587218,1123
1557710587416,1083
1557710587745,1100
1557710587856,1234
1557710588047,1192
1557710588248,1160
1557710588406,1109
1557710588612,1106
1557710588807,1113
1557710589046,1116
1557710589257,1121
1557710589435,1124
1557710589636,1121
1557710589824,1117
1557710590041,1126
1557710590240,1125
1557710590540,1135
1557710590607,1109
1557710590799,1197
1557710590998,1204
1557710591204,1185
1557710591432,1171
1557710591595,1164
1557710591839,1167
1557710592036,1212
1557710592235,1196
1557710592392,1197
1557710592600,1264
1557710592801,1301
1557710593055,1359
1557710593258,1349
1557710593412,1333
1557710593689,1337
1557710593787,1373
1557710593986,1378
1557710594266,1417
1557710594406,1403
1557710594592,1407
1557710594783,1445
1557710595005,1503
1557710595275,1544
1557710595434,1547
1557710595637,1545
1557710595838,1569
1557710595981,1400
1557710596253,1479
1557710596376,1725
1557710596639,1923
1557710596776,1888
1557710597047,1874
1557710597176,1564
1557710597378,1413
1557710597642,1344
1557710597854,1259
1557710597976,1183
1557710598402,1199
1557710598416,1106
1557710598568,1126
1557710598769,1008
1557710598966,988
1557710599169,956
1557710599364,939
1557710599564,928
1557710599763,925
1557710599963,992
1557710600162,1130
1557710600361,1102
1557710600561,1113
1557710600760,1160
1557710600959,1126
1557710601158,1106
1557710601361,1120
1557710601558,1125
1557710601756,1130
1557710601956,1105
1557710602156,1106
1557710602353,1122
1557710602553,1101
1557710602754,1096
1557710602952,1099
1557710603150,1123
1557710603349,1190
1557710603642,1155
1557710603751,1067
1557710603952,1031
1557710604174,1088
1557710604441,1092
1557710604553,1061
1557710604758,1069
1557710604949,1051
1557710605247,1027
1557710605439,1023
1557710605579,1031
1557710605740,1038
1557710605958,1033
1557710606153,1011
1557710606341,1001
1557710606548,980
1557710606855,968
1557710607058,962
1557710607176,951
1557710607449,972
1557710607652,988
1557710607738,1006
1557710608056,983
1557710608133,1025
1557710608335,1018
1557710608645,1018
1557710608757,1089
1557710608948,1019
1557710609258,1062
1557710609380,1079
1557710609562,991
1557710609729,1854
1557710609949,1331
1557710610159,1114
1557710610455,1203
1557710610534,3976
1557710610723,1917
1557710610932,1091
1557710611135,1470
1557710611379,1335
1557710611533,1664
1557710611731,1281
1557710611940,1230
1557710612132,1206
1557710612344,1190
1557710612530,1162
1557710612723,1168
1557710612940,1122
1557710613174,1280
1557710613313,1274
1557710613538,1433
1557710613752,1095
1557710613948,991
1557710614149,1019
1557710614438,1078
1557710614514,995
1557710614760,957
1557710614929,913
1557710615129,925
1557710615361,946
1557710615508,1029
1557710615714,950
1557710615946,1012
1557710616149,1029
1557710616333,1040
1557710616497,950
1557710616766,952
1557710616948,956
1557710617137,956
1557710617295,1000
1557710617551,993
1557710617717,1023
1557710617936,1060
1557710618140,1098
1557710618309,1174
1557710618649,1091
1557710619032,1095
1557710619254,1140
1557710619332,1181
1557710619487,1162
1557710619551,1101
1557710619789,1089
1557710619886,1073
1557710620090,1100
1557710620334,1121
1557710620533,1096
1557710620699,1205
1557710620931,1240
1557710621081,1485
1557710621293,1970
1557710621538,1663
1557710621689,1451
1557710621884,1442
1557710622156,1407
1557710622283,1347
1557710622506,1315
1557710622734,1315
1557710622948,1359
1557710623090,1343
1557710623345,1276
1557710623548,1344
1557710623701,1403
1557710623955,1352
1557710624083,1329
1557710624276,1337
1557710624480,1940
1557710624737,2079
1557710624891,1909
1557710625144,1668
1557710625279,1306
1557710625486,1280
1557710625679,1297
1557710625943,1454
1557710626143,1675
1557710626370,1612
1557710626463,1488
1557710626669,1473
1557710626872,1460
1557710627138,1429
1557710627320,1391
1557710627560,1286
1557710627765,1336
1557710627954,2158
1557710628059,2761
1557710628275,2673
1557710628450,1743
1557710628650,1423
1557710628857,1508
1557710629049,1161
1557710629252,1151
1557710629447,1132
1557710629646,1153
1557710629847,1134
1557710630050,1127
1557710630244,1125
1557710630444,1133
1557710630642,1134
1557710630844,1123
1557710631041,1116
1557710631240,1117
1557710631439,1110
1557710631639,1112
1557710631843,1083
1557710632038,1088
1557710632247,1131
1557710632435,1167
1557710632636,1276
1557710632833,1261
1557710633034,1162
1557710633234,1178
1557710633437,1186
1557710633745,1211
1557710633864,1229
1557710634147,1220
1557710634241,1238
1557710634458,1250
1557710634628,1248
1557710634948,1240
1557710635042,1235
1557710635228,1230
1557710635460,1215
1557710635629,1230
1557710635842,1248
1557710636131,1239
1557710636234,1239
1557710636440,1217
1557710636633,1237
1557710636819,1246
1557710637032,1240
1557710637343,1240
1557710637453,1202
1557710637654,1186
1557710637879,1153
1557710638141,1108
1557710638220,1062
1557710638415,1061
1557710638643,1030
1557710638839,1022
1557710639060,1032
1557710639213,1041
1557710639553,1067
1557710639625,1077
1557710639813,1073
1557710640043,1082
1557710640235,1095
1557710640411,1110
1557710640636,1106
1557710640814,1103
1557710641029,1098
1557710641250,1110
1557710641416,1125
1557710641647,1137
1557710641820,1218
1557710642012,1248
1557710642258,1292
1557710642423,1294
1557710642610,1256
1557710642856,1134
1557710643018,1220
1557710643208,1166
1557710643416,1160
1557710643660,1328
1557710643836,1378
1557710644029,1323
1557710644245,1227
1557710644439,1175
1557710644604,1189
1557710644836,1168
1557710645043,1169
1557710645253,1243
1557710645438,1184
1557710645604,1077
1557710645800,1070
1557710645984,1134
1557710646200,1120
1557710646429,1056
1557710646605,1059
1557710646788,1076
1557710647053,1077
1557710647178,1082
1557710647399,1087
1557710647647,1090
1557710647788,1088
1557710648044,1086
1557710648184,1094
1557710648371,1101
1557710648663,1133
1557710649155,1137
1557710649164,1175
1557710649246,1183
1557710649433,1183
1557710649578,1196
1557710649829,1202
1557710649981,1211
1557710650170,1244
1557710650443,1273
1557710650660,1284
1557710650765,1293
1557710650962,1297
1557710651170,1299
1557710651378,1306
1557710651657,1316
1557710651778,1321
1557710651982,1324
1557710652158,1339
1557710652445,1351
1557710652643,1364
1557710652765,1382
1557710652980,1388
1557710653153,1385
1557710653375,1391
1557710653595,1389
1557710653772,1389
1557710653964,1384
1557710654176,1374
1557710654446,1348
1557710654637,1385
1557710654851,1465
1557710655004,1505
1557710655148,1515
1557710655344,1520
1557710655549,1474
1557710655830,1479
1557710655970,1446
1557710656251,1359
1557710656363,1351
1557710656544,1354
1557710656937,1341
1557710657047,1325
1557710657146,1320
1557710657355,1314
1557710657538,1312
1557710657739,1288
1557710657950,1283
1557710658238,1279
1557710658345,1281
1557710658540,1185
1557710658839,1189
1557710658944,1199
1557710659135,1211
1557710659343,1212
1557710659528,1214
1557710659845,1218
1557710659955,1226
1557710660253,1229
1557710660431,1230
1557710660650,1233
1557710660735,1232
1557710660938,1232
1557710661235,1240
1557710661339,1244
1557710661520,1249
1557710661743,1251
1557710661954,1251
1557710662142,1254
1557710662351,1255
1557710662577,1255
1557710662763,1250
1557710662933,1250
1557710663113,1250
1557710663383,1253
1557710663529,1254
1557710663776,1253
1557710663942,1262
1557710664144,1276
1557710664325,1255
1557710664532,1266
1557710664758,1264
1557710664916,1266
1557710665142,1289
1557710665338,1286
1557710665573,1289
1557710665748,1292
1557710665917,1284
1557710666123,1290
1557710666335,1293
1557710666514,1290
1557710666709,1285
1557710666917,1286
1557710667101,1293
1557710667316,1293
1557710667519,1294
1557710667753,1290
1557710667945,1294
1557710668096,1295
1557710668312,1298
1557710668508,1297
1557710668715,1301
1557710668896,1301
1557710669102,1310
1557710669299,1310
1557710669506,1308
1557710669752,1310
1557710669911,1307
1557710670088,1307
1557710670288,1314
1557710670509,1303
1557710670690,1303
1557710670913,1302
1557710671087,1301
1557710671294,1298
1557710671498,1299
1557710671705,1298
1557710671898,1298
1557710672090,1301
1557710672293,1310
1557710672481,1305
1557710672703,1288
1557710673138,1246
1557710673205,1203
1557710673299,1168
1557710673474,1174
1557710673689,1144
1557710673923,1151
1557710674106,1128
1557710674328,1117
1557710674484,1193
1557710674692,1177
1557710674876,1149
1557710675086,1167
1557710675381,1149
1557710675488,1136
1557710675686,1137
1557710675864,1147
1557710676079,1170
1557710676284,1156
1557710676492,1172
1557710676672,1147
1557710676869,1150
1557710677078,1125
1557710677278,1113
1557710677458,1136
1557710677662,1106
1557710677874,1116
1557710678058,1097
1557710678261,1085
1557710678472,1100
1557710678676,1080
1557710678880,1078
1557710679103,1081
1557710679270,1078
1557710679493,1064
1557710679650,1060
1557710679866,1059
1557710680050,1040
1557710680251,1022
1557710680463,1049
1557710680664,1014
1557710680845,1010
1557710681054,995
1557710681242,981
1557710681464,983
1557710681646,985
1557710681863,985
1557710682059,988
1557710682262,987
1557710682478,991
1557710682645,996
1557710682853,999
1557710683043,1003
1557710683259,1008
1557710683437,1009
1557710683654,1010
1557710683856,1009
1557710684044,1008
1557710684266,1006
1557710684443,1006
1557710684705,1001
1557710684857,1010
1557710685093,1040
1557710685292,1031
1557710685530,1038
1557710685690,1050
1557710685946,1039
1557710686057,1040
1557710686240,1042
1557710686433,1043
1557710686638,1034
1557710686843,1034
1557710687025,1033
1557710687230,1032
1557710687429,1033
1557710687677,1035
1557710687851,1040
1557710688043,1048
1557710688219,1053
1557710688440,1046
1557710688618,999
1557710688832,980
1557710689038,975
1557710689237,973
1557710689412,956
1557710689639,932
1557710689813,964
1557710690012,971
1557710690222,967
1557710690426,963
1557710690649,946
1557710690821,934
1557710691019,932
1557710691234,928
1557710691451,915
1557710691613,935
1557710691826,940
1557710692004,914
1557710692238,933
1557710692399,962
1557710692613,990
1557710692813,996
1557710693015,992
1557710693250,987
1557710693431,1003
1557710693639,1015
1557710693813,1016
1557710694035,980
1557710694258,877
1557710694435,878
1557710694601,874
1557710694803,902
1557710695002,949
1557710695226,979
1557710695479,986
1557710695723,977
1557710696056,979
1557710696182,956
1557710696257,961
1557710696407,962
1557710696587,961
1557710696790,962
1557710696993,966
1557710697182,969
1557710697394,970
1557710697588,968
1557710697800,965
1557710697986,958
1557710698186,962
1557710698381,956
1557710698590,946
1557710698783,940
1557710698979,943
1557710699207,939
1557710699428,934
1557710699587,920
1557710699817,916
1557710700078,909
1557710700180,905
1557710700373,909
1557710700577,911
1557710700772,912
1557710700990,913
1557710701174,914
1557710701367,906
1557710701578,883
1557710701805,875
1557710702022,874
1557710702176,873
1557710702363,868
1557710702606,872
1557710702763,871
1557710703024,869
1557710703158,866
1557710703397,863
1557710703555,865
1557710703755,866
1557710703955,870
1557710704154,872
1557710704351,873
1557710704552,872
1557710704757,873
1557710704950,870
1557710705150,868
1557710705348,872
1557710705553,867
1557710705746,865
1557710705957,867
1557710706146,865
1557710706344,855
1557710706546,831
1557710706743,840
1557710706941,844
1557710707142,825
1557710707340,802
1557710707547,807
1557710707743,831
1557710707938,818
1557710708141,802
1557710708336,850
1557710708560,879
1557710708761,823
1557710708950,812
1557710709138,936
1557710709336,809
1557710709538,784
1557710709751,869
1557710709947,797
1557710710150,778
1557710710337,731
1557710710539,746
1557710710743,718
1557710710930,712
1557710711145,739
1557710711352,763
1557710711534,829
1557710711740,794
1557710711922,814
1557710712124,838
1557710712333,830
1557710712531,773
1557710712727,741
1557710712927,725
1557710713130,713
1557710713352,691
1557710713518,703
1557710713729,708
1557710713956,723
1557710714139,723
1557710714317,743
1557710714535,731
1557710714777,737
1557710714947,761
1557710715111,702
1557710715323,703
1557710715666,823
1557710715918,1175
1557710716131,1511
1557710716278,934
1557710716438,892
1557710716540,898
1557710716713,822
1557710716903,801
1557710717123,774
1557710717320,815
1557710717550,968
1557710717726,819
1557710717912,787
1557710718132,757
1557710718335,754
1557710718500,780
1557710718701,869
1557710718931,1310
1557710719104,1301
1557710719303,1597
1557710719500,589
1557710719709,588
1557710719917,601
1557710720107,623
1557710720314,647
1557710720500,695
1557710720698,725
1557710720908,734
1557710721088,737
1557710721326,786
1557710721514,784
1557710721703,773
1557710721929,770
1557710722108,759
1557710722299,826
1557710722498,833
1557710722681,821
1557710722883,821
1557710723084,818
1557710723299,818
1557710723476,827
1557710723682,830
1557710723949,840
1557710724101,852
1557710724288,862
1557710724495,869
1557710724687,898
1557710724886,932
1557710725080,942
1557710725294,900
1557710725469,885
1557710725672,879
1557710725880,875
1557710726070,874
1557710726275,872
1557710726481,866
1557710726675,866
1557710726877,863
1557710727095,860
1557710727288,862
1557710727472,857
1557710727675,882
1557710727915,970
1557710728073,1054
1557710728281,998
1557710728473,993
1557710728677,1101
1557710728879,1069
1557710729083,1096
1557710729254,1072
1557710729463,1001
1557710729678,982
1557710729871,966
1557710730079,961
1557710730328,958
1557710730470,938
1557710730659,923
1557710730893,919
1557710731054,914
1557710731261,915
1557710731453,914
1557710731646,908
1557710731871,909
1557710732082,908
1557710732275,901
1557710732442,900
1557710732652,902
1557710732869,890
1557710733053,885
1557710733309,888
1557710733464,887
1557710733645,891
1557710733867,884
1557710734049,871
1557710734268,860
1557710734437,845
1557710734635,845
1557710734859,855
1557710735047,836
1557710735272,844
1557710735449,834
1557710735633,826
1557710735839,814
1557710736059,804
1557710736245,800
1557710736464,790
1557710736701,793
1557710736901,790
1557710737025,787
1557710737248,789
1557710737422,790
1557710737644,791
1557710737844,793
1557710738053,796
1557710738242,798
1557710738417,798
1557710738617,802
1557710738817,805
1557710739017,808
1557710739235,809
1557710739414,811
1557710739614,812
1557710739815,815
1557710740012,817
1557710740221,818
1557710740410,818
1557710740609,818
1557710740809,818
1557710741008,817
1557710741213,814
1557710741405,813
1557710741605,813
1557710741805,813
1557710742013,815
1557710742205,816
1557710742402,814
1557710742602,814
1557710742802,815
1557710743000,816
1557710743199,817
1557710743437,818
1557710743628,820
1557710743797,822
1557710744019,822
1557710744203,822
1557710744439,825
1557710744613,826
1557710744811,827
1557710745033,828
1557710745206,829
1557710745424,829
1557710745590,828
1557710745812,826
1557710746009,822
1557710746187,818
1557710746400,814
1557710746590,810
1557710746804,809
1557710746987,809
1557710747254,810
1557710747395,810
1557710747620,811
1557710747783,811
1557710748011,811
1557710748201,813
1557710748408,820
1557710748578,813
1557710748785,815
1557710748988,814
1557710749185,818
1557710749396,819
1557710749609,822
1557710749793,825
1557710749973,826
1557710750195,826
1557710750380,832
1557710750587,831
1557710750791,833
1557710750982,831
1557710751193,829
1557710751370,829
1557710751575,828
1557710751812,828
1557710751965,829
1557710752209,827
1557710752371,827
1557710752575,826
1557710752783,828
1557710752974,828
1557710753204,829
1557710753376,831
1557710753558,835
1557710753758,835
1557710753973,836
1557710754171,838
