timestamp,Interval
1557710545459,0.099552
1557710546192,0.730048
1557710547235,1.028704
1557710547853,0.630496
1557710547951,0.099552
1557710548132,0.182512
1557710548947,0.813008
1557710549885,0.813008
1557710550641,0.879376
1557710551523,0.846192
1557710552292,0.796416
1557710553156,0.846192
1557710553760,0.547536
1557710554350,0.613904
1557710554843,0.547536
1557710555864,1.012112
1557710556677,0.796416
1557710557445,0.74664
1557710558713,1.310768
1557710559522,0.813008
1557710560353,0.8296
1557710560932,0.58072
1557710561879,0.945744
1557710562778,0.895968
1557710564239,0.962336
1557710564855,1.012112
1557710565507,0.730048
1557710565707,0.199104
1557710566391,0.696864
1557710567149,0.763232
1557710568054,0.862784
1557710568183,0.116144
1557710568763,0.613904
1557710568855,0.049776
1557710569545,0.730048
1557710570462,0.945744
1557710571348,0.879376
1557710571945,0.547536
1557710572259,0.348432
1557710572561,0.298656
1557710573206,0.647088
1557710573876,0.66368
1557710574663,0.813008
1557710575510,0.846192
1557710576238,0.713456
1557710577053,0.8296
1557710577966,0.91256
1557710578968,0.945744
1557710579282,0.348432
1557710579388,0.08296
1557710580417,1.028704
1557710581757,1.310768
1557710582353,0.647088
1557710582830,0.464576
1557710583548,0.630496
1557710583710,0.24888
1557710583916,0.215696
1557710584779,0.846192
1557710585552,0.779824
1557710586315,0.763232
1557710587347,0.962336
1557710588291,1.028704
1557710588774,0.481168
1557710589033,0.215696
1557710589634,0.597312
1557710590452,0.813008
1557710591197,0.796416
1557710592177,0.962336
1557710593106,0.962336
1557710593240,0.033184
1557710593653,0.381616
1557710594039,0.481168
1557710594638,0.597312
1557710595685,1.061888
1557710596515,1.061888
1557710596550,0.846192
1557710597635,0.99552
1557710598949,1.41032
1557710599845,0.91256
1557710600445,0.597312
1557710600864,0.4148
1557710601042,0.182512
1557710602028,0.978928
1557710602236,0.215696
1557710602935,0.696864
1557710603634,0.58072
1557710604756,1.211216
1557710605990,1.2444
1557710607125,1.128256
1557710607172,0.033184
1557710607839,0.613904
1557710608334,0.58072
1557710608843,0.481168
1557710609702,0.879376
1557710610461,0.696864
1557710610537,0.149328
1557710610699,0.149328
1557710610792,0.08296
1557710611375,0.481168
1557710612275,0.99552
1557710613162,0.779824
1557710613984,0.91256
1557710614642,0.66368
1557710615113,0.481168
1557710615785,0.696864
1557710616688,0.846192
1557710617548,0.846192
1557710618555,0.945744
1557710619540,0.91256
1557710619543,0.033184
1557710619655,0.232288
1557710620328,0.647088
1557710621252,0.8296
1557710621552,0.348432
1557710621919,0.365024
1557710622201,0.232288
1557710622500,0.33184
1557710622802,0.315248
1557710623097,0.298656
1557710623539,0.315248
1557710623713,0.282064
1557710624241,0.282064
1557710624547,0.298656
1557710624925,0.365024
1557710625179,0.182512
1557710625756,0.630496
1557710626354,0.530944
1557710626878,0.630496
1557710627841,0.8296
1557710628766,1.061888
1557710630044,1.260992
1557710630708,0.66368
1557710631382,0.66368
1557710632236,0.862784
1557710632799,0.58072
1557710633761,0.91256
1557710634551,0.813008
1557710635332,0.779824
1557710636176,0.846192
1557710637026,0.846192
1557710637747,0.696864
1557710638410,0.66368
1557710639343,0.862784
1557710640137,0.879376
1557710640988,0.846192
1557710641786,0.813008
1557710642566,0.779824
1557710643429,0.846192
1557710644276,0.862784
1557710645048,0.763232
1557710645793,0.74664
1557710646570,0.779824
1557710647249,0.66368
1557710647924,0.680272
1557710649049,0.813008
1557710649447,0.696864
1557710650134,0.66368
1557710650883,0.796416
1557710651943,0.945744
1557710652523,0.696864
1557710653224,0.680272
1557710653736,0.514352
1557710654448,0.696864
1557710654886,0.464576
1557710655746,0.763232
1557710656448,0.763232
1557710657142,0.630496
1557710658132,1.095072
1557710658840,0.630496
1557710659638,0.796416
1557710660540,0.895968
1557710661278,0.796416
1557710661992,0.730048
1557710662754,0.730048
1557710663453,0.730048
1557710664142,0.647088
1557710664473,0.365024
1557710665150,0.680272
1557710665779,0.597312
1557710666308,0.514352
1557710666776,0.481168
1557710667808,1.061888
1557710668747,0.945744
1557710669797,1.012112
1557710670837,1.012112
1557710671571,0.796416
1557710672235,0.647088
1557710674112,0.945744
1557710674628,0.514352
1557710674974,0.365024
1557710675594,0.613904
1557710676553,0.962336
1557710677289,0.730048
1557710678110,0.813008
1557710678288,0.182512
1557710678913,0.630496
1557710679621,0.680272
1557710680382,0.763232
1557710680523,0.16592
1557710680826,0.282064
1557710681625,0.8296
1557710682490,0.846192
1557710683251,0.74664
1557710683536,0.315248
1557710684211,0.647088
1557710684776,0.58072
1557710685147,0.365024
1557710685878,0.66368
1557710686633,0.813008
1557710687393,0.763232
1557710688156,0.763232
1557710688483,0.348432
1557710689645,1.128256
1557710689650,0.033184
1557710690335,0.680272
1557710691105,0.779824
1557710691940,0.813008
1557710692648,0.730048
1557710693408,0.730048
1557710694043,0.630496
1557710694693,0.647088
1557710695160,0.464576
1557710696177,0.779824
1557710696759,0.846192
1557710697680,0.929152
1557710697832,0.132736
1557710698179,0.348432
1557710698263,0.099552
1557710699032,0.763232
1557710699763,0.730048
1557710700639,0.879376
1557710701365,0.730048
1557710702029,0.613904
1557710702515,0.530944
1557710703291,0.779824
1557710704071,0.779824
1557710704851,0.779824
1557710705548,0.680272
1557710705616,0.08296
1557710705984,0.365024
1557710706626,0.647088
1557710707390,0.763232
1557710708256,0.862784
1557710709058,0.779824
1557710709882,0.779824
1557710710539,0.713456
1557710711175,0.613904
1557710711842,0.696864
1557710713056,1.16144
1557710714108,1.061888
1557710714603,0.514352
1557710715169,0.564128
1557710715499,0.182512
1557710716416,0.91256
1557710717040,0.796416
1557710717552,0.481168
1557710718306,0.74664
1557710718549,0.282064
1557710719389,0.8296
1557710719957,0.530944
1557710720536,0.613904
1557710721177,0.49776
1557710721838,0.680272
1557710721868,0.049776
1557710722493,0.630496
1557710723168,0.680272
1557710724130,0.962336
1557710724796,0.66368
1557710725845,1.045296
1557710726483,0.647088
1557710727145,0.66368
1557710727810,0.647088
1557710728418,0.597312
1557710728848,0.431392
1557710729537,0.713456
1557710730301,0.680272
1557710730947,0.680272
1557710731534,0.597312
1557710732197,0.66368
1557710732625,0.464576
1557710733281,0.597312
1557710733900,0.66368
1557710734631,0.730048
1557710735336,0.630496
1557710735874,0.613904
1557710736564,1.095072
1557710736642,0.763232
1557710737139,0.58072
1557710737778,0.630496
1557710738584,0.813008
1557710739580,0.99552
1557710740271,0.680272
1557710740759,0.49776
1557710741373,0.613904
1557710742072,0.696864
1557710742818,0.74664
1557710743476,0.613904
1557710744132,0.66368
1557710744838,0.713456
1557710745563,0.74664
1557710746332,0.763232
1557710747140,0.796416
1557710747853,0.730048
