timestamp,ssid,bssid,frequency,rssi
1557275299017,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-49
1557275299017,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-79
1557275299017,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-85
1557275299017,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-86
1557275299017,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-86
1557275299017,00:23:aa:5a:3d:0d,00:23:aa:5a:3d:0d,2462,-89
1557275308453,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-48
1557275308453,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-78
1557275308453,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-79
1557275308453,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-81
1557275308453,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-84
1557275318469,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-47
1557275318469,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-73
1557275318469,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-76
1557275318469,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-76
1557275318469,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-83
1557275318469,f0:b4:29:e8:e6:e6,f0:b4:29:e8:e6:e6,2437,-91
1557275318469,12:23:aa:5a:3d:0d,12:23:aa:5a:3d:0d,2462,-91
1557275318469,90:9f:33:e3:6b:ca,90:9f:33:e3:6b:ca,2432,-95
1557275324448,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-46
1557275324448,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-74
1557275324448,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-75
1557275324448,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-81
1557275324448,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-83
1557275324448,90:9f:33:e3:6b:ca,90:9f:33:e3:6b:ca,2432,-91
1557275324448,88:36:6c:81:21:72,88:36:6c:81:21:72,2467,-91
1557275331266,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-48
1557275331266,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-75
1557275331266,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-77
1557275331266,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-82
1557275331266,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-82
1557275331266,88:36:6c:81:21:72,88:36:6c:81:21:72,2467,-92
1557275331266,00:23:aa:5a:3d:0d,00:23:aa:5a:3d:0d,2462,-93
1557275456411,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-44
1557275456411,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-73
1557275456411,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-77
1557275456411,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-78
1557275456411,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-81
1557275456411,88:36:6c:81:21:72,88:36:6c:81:21:72,2467,-92
1557275456411,90:9f:33:e3:6b:ca,90:9f:33:e3:6b:ca,2432,-93
1557275464416,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-44
1557275464416,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-71
1557275464416,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-73
1557275464416,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-73
1557275464416,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-86
1557275467917,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-43
1557275467917,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-71
1557275467917,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-80
1557275467917,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-81
1557275467917,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-84
1557275467917,00:23:aa:5a:3d:0d,00:23:aa:5a:3d:0d,2462,-90
1557275467917,00:01:36:26:af:1c,00:01:36:26:af:1c,2412,-92
1557275480411,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-45
1557275480411,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-71
1557275480411,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-75
1557275480411,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-86
1557275480411,00:23:aa:5a:3d:0d,00:23:aa:5a:3d:0d,2462,-90
1557275480411,12:23:aa:5a:3d:0d,12:23:aa:5a:3d:0d,2462,-91
1557275480411,00:01:36:26:af:1b,00:01:36:26:af:1b,2412,-91
1557275523530,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-44
1557275523530,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-71
1557275523530,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-73
1557275523530,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-80
1557275587669,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-60
1557275587669,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-84
1557275587669,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-93
1557275626385,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-63
1557275626385,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-85
1557275626385,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-88
1557275626385,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-89
1557275715667,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-60
1557275715667,f4:28:53:71:1d:d2,f4:28:53:71:1d:d2,2462,-85
1557275715667,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-86
1557275715667,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-88
1557275715667,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-93
1557275843669,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-58
1557275843669,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-80
1557275843669,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-83
1557275843669,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-91
1557275926406,c8:3a:35:44:51:28,c8:3a:35:44:51:28,2422,-59
1557275926406,88:36:6c:49:bd:98,88:36:6c:49:bd:98,2412,-80
1557275926406,88:36:6c:68:0e:82,88:36:6c:68:0e:82,2452,-82
1557275926406,88:36:6c:7c:17:02,88:36:6c:7c:17:02,2447,-92
