timestamp,transitionType
1557273617196,EXIT_WALKING
1557273617196,ENTER_IN_VEHICLE
1557274110503,EXIT_IN_VEHICLE
1557274110503,ENTER_WALKING
1557274141411,EXIT_WALKING
1557274141411,ENTER_STILL
1557278106996,EXIT_STILL
1557278106996,ENTER_WALKING
1557278213135,EXIT_WALKING
1557278213135,ENTER_STILL
1557284215932,EXIT_STILL
1557284215932,ENTER_WALKING
1557285614799,EXIT_WALKING
1557285614799,ENTER_IN_VEHICLE
1557286214085,EXIT_IN_VEHICLE
1557286214085,ENTER_STILL
1557287163339,EXIT_STILL
1557287163339,ENTER_WALKING
1557287807623,EXIT_WALKING
1557287807623,ENTER_STILL
1557288304783,EXIT_STILL
1557288304783,ENTER_IN_VEHICLE
1557289526039,EXIT_IN_VEHICLE
1557289526039,ENTER_WALKING
1557289575016,EXIT_WALKING
1557289575016,ENTER_STILL
1557289912580,EXIT_STILL
1557289912580,ENTER_WALKING
1557289989773,EXIT_WALKING
1557289989773,ENTER_STILL
1557292625098,EXIT_STILL
1557292625098,ENTER_IN_VEHICLE
1557292693899,EXIT_IN_VEHICLE
1557292693899,ENTER_WALKING
1557293313159,EXIT_WALKING
1557293313159,ENTER_STILL
1557297955996,EXIT_STILL
1557297955996,ENTER_WALKING
1557298007631,EXIT_WALKING
1557298007631,ENTER_ON_BICYCLE
1557298069869,EXIT_ON_BICYCLE
1557298069869,ENTER_WALKING
1557298302167,EXIT_WALKING
1557298302167,ENTER_ON_BICYCLE
1557298459005,EXIT_ON_BICYCLE
1557298459005,ENTER_WALKING
1557298594739,EXIT_WALKING
1557298594739,ENTER_STILL
1557302351194,EXIT_STILL
1557302351194,ENTER_IN_VEHICLE
1557303271632,EXIT_IN_VEHICLE
1557303271632,ENTER_STILL
1557304616470,EXIT_STILL
1557304616470,ENTER_WALKING
1557305085621,EXIT_WALKING
1557305085621,ENTER_ON_BICYCLE
1557305161062,EXIT_ON_BICYCLE
1557305161062,ENTER_WALKING
1557305354664,EXIT_WALKING
1557305354664,ENTER_STILL
1557305448592,EXIT_STILL
1557305448592,ENTER_WALKING
1557305593813,EXIT_WALKING
1557305593813,ENTER_IN_VEHICLE
1557306498596,EXIT_IN_VEHICLE
1557306498596,ENTER_STILL
1557307533730,EXIT_STILL
1557307533730,ENTER_WALKING
1557307705409,EXIT_WALKING
1557307705409,ENTER_STILL
1557309360548,EXIT_STILL
1557309360548,ENTER_WALKING
1557309642470,EXIT_WALKING
1557309642470,ENTER_ON_BICYCLE
1557309878575,EXIT_ON_BICYCLE
1557309878575,ENTER_WALKING
1557310108985,EXIT_WALKING
1557310108985,ENTER_STILL
1557321848256,EXIT_STILL
1557321848256,ENTER_IN_VEHICLE
1557322924126,EXIT_IN_VEHICLE
1557322924126,ENTER_STILL
1557326512706,EXIT_STILL
1557326512706,ENTER_IN_VEHICLE
1557327655647,EXIT_IN_VEHICLE
1557327655647,ENTER_WALKING
1557327695027,EXIT_WALKING
1557327695027,ENTER_STILL
1557327737131,EXIT_STILL
1557327737131,ENTER_WALKING
