timestamp,transitionType
1557456838837,EXIT_STILL
1557456838837,ENTER_WALKING
1557457019433,EXIT_WALKING
1557457019433,ENTER_STILL
1557457045827,EXIT_STILL
1557457045827,ENTER_WALKING
1557458045851,EXIT_WALKING
1557458045851,ENTER_STILL
1557459682177,EXIT_STILL
1557459682177,ENTER_WALKING
1557460157023,EXIT_WALKING
1557460157023,ENTER_STILL
1557460786439,EXIT_STILL
1557460786439,ENTER_WALKING
1557461201151,EXIT_WALKING
1557461201151,ENTER_STILL
1557461333139,EXIT_STILL
1557461333139,ENTER_IN_VEHICLE
1557462017976,EXIT_IN_VEHICLE
1557462017976,ENTER_WALKING
1557462066756,EXIT_WALKING
1557462066756,ENTER_STILL
1557462112475,EXIT_STILL
1557462112475,ENTER_WALKING
1557462441092,EXIT_WALKING
1557462441092,ENTER_STILL
1557462469218,EXIT_STILL
1557462469218,ENTER_WALKING
1557463780086,EXIT_WALKING
1557463780086,ENTER_STILL
1557463797219,EXIT_STILL
1557463797219,ENTER_WALKING
1557463977608,EXIT_WALKING
1557463977608,ENTER_STILL
1557464059896,EXIT_STILL
1557464059896,ENTER_WALKING
1557464273059,EXIT_WALKING
1557464273059,ENTER_STILL
1557464560618,EXIT_STILL
1557464560618,ENTER_WALKING
1557464856379,EXIT_WALKING
1557464856379,ENTER_STILL
1557465231591,EXIT_STILL
1557465231591,ENTER_WALKING
1557465469959,EXIT_WALKING
1557465469959,ENTER_STILL
1557466364010,EXIT_STILL
1557466364010,ENTER_WALKING
1557466418984,EXIT_WALKING
1557466418984,ENTER_STILL
1557466635938,EXIT_STILL
1557466635938,ENTER_IN_VEHICLE
1557466722690,EXIT_IN_VEHICLE
1557466722690,ENTER_WALKING
1557466940574,EXIT_WALKING
1557466940574,ENTER_STILL
1557468975593,EXIT_STILL
1557468975593,ENTER_WALKING
1557469247779,EXIT_WALKING
1557469247779,ENTER_STILL
1557469560715,EXIT_STILL
1557469560715,ENTER_WALKING
1557469705814,EXIT_WALKING
1557469705814,ENTER_STILL
1557469919855,EXIT_STILL
1557469919855,ENTER_WALKING
1557470164103,EXIT_WALKING
1557470164103,ENTER_STILL
1557470259356,EXIT_STILL
1557470259356,ENTER_WALKING
1557470506636,EXIT_WALKING
1557470506636,ENTER_STILL
1557471276122,EXIT_STILL
1557471276122,ENTER_WALKING
1557471806207,EXIT_WALKING
1557471806207,ENTER_STILL
1557474073331,EXIT_STILL
1557474073331,ENTER_WALKING
1557474167805,EXIT_WALKING
1557474167805,ENTER_STILL
1557475931224,EXIT_STILL
1557475931224,ENTER_WALKING
1557476109597,EXIT_WALKING
1557476109597,ENTER_STILL
1557476490994,EXIT_STILL
1557476490994,ENTER_IN_VEHICLE
1557476503109,EXIT_IN_VEHICLE
1557476503109,ENTER_IN_VEHICLE
1557477436054,EXIT_IN_VEHICLE
1557477436054,ENTER_IN_VEHICLE
1557477484014,EXIT_IN_VEHICLE
1557477484014,ENTER_IN_VEHICLE
1557477939895,EXIT_IN_VEHICLE
1557477939895,ENTER_IN_VEHICLE
1557478001427,EXIT_IN_VEHICLE
1557478001427,ENTER_IN_VEHICLE
1557478727662,EXIT_IN_VEHICLE
1557478727662,ENTER_IN_VEHICLE
1557478852576,EXIT_IN_VEHICLE
1557478852576,ENTER_IN_VEHICLE
1557478904851,EXIT_IN_VEHICLE
1557478904851,ENTER_IN_VEHICLE
1557478956796,EXIT_IN_VEHICLE
1557478956796,ENTER_IN_VEHICLE
1557479170245,EXIT_IN_VEHICLE
1557479170245,ENTER_IN_VEHICLE
1557479427898,EXIT_IN_VEHICLE
1557479427898,ENTER_IN_VEHICLE
1557482973457,EXIT_IN_VEHICLE
1557482973457,ENTER_IN_VEHICLE
1557482994724,EXIT_IN_VEHICLE
1557482994724,ENTER_IN_VEHICLE
1557483301112,EXIT_IN_VEHICLE
1557483301112,ENTER_IN_VEHICLE
1557483445985,EXIT_IN_VEHICLE
1557483445985,ENTER_IN_VEHICLE
1557484519937,EXIT_IN_VEHICLE
1557484519937,ENTER_ON_BICYCLE
1557484549972,EXIT_ON_BICYCLE
1557484549972,ENTER_STILL
1557484630182,EXIT_STILL
1557484630182,ENTER_ON_BICYCLE
1557484698170,EXIT_ON_BICYCLE
1557484698170,ENTER_IN_VEHICLE
1557485687425,EXIT_IN_VEHICLE
1557485687425,ENTER_IN_VEHICLE
1557485758845,EXIT_IN_VEHICLE
1557485758845,ENTER_WALKING
1557485946491,EXIT_WALKING
1557485946491,ENTER_STILL
1557492757159,EXIT_STILL
1557492757159,ENTER_IN_VEHICLE
1557495056793,EXIT_IN_VEHICLE
1557495056793,ENTER_STILL
1557503752575,EXIT_STILL
1557503752575,ENTER_IN_VEHICLE
1557504030235,EXIT_IN_VEHICLE
1557504030235,ENTER_WALKING
1557504273629,EXIT_WALKING
1557504273629,ENTER_IN_VEHICLE
1557505120989,EXIT_IN_VEHICLE
1557505120989,ENTER_STILL
1557505627255,EXIT_STILL
1557505627255,ENTER_WALKING
1557505691710,EXIT_WALKING
1557505691710,ENTER_STILL
