timestamp,transitionType
1557023625195,EXIT_STILL
1557023625195,ENTER_WALKING
1557023731171,EXIT_WALKING
1557023731171,ENTER_STILL
1557025272511,EXIT_STILL
1557025272511,ENTER_IN_VEHICLE
1557026391321,EXIT_IN_VEHICLE
1557026391321,ENTER_STILL
1557027699356,EXIT_STILL
1557027699356,ENTER_WALKING
1557027760790,EXIT_WALKING
1557027760790,ENTER_STILL
1557027792663,EXIT_STILL
1557027792663,ENTER_WALKING
1557027976936,EXIT_WALKING
1557027976936,ENTER_STILL
1557028038425,EXIT_STILL
1557028038425,ENTER_IN_VEHICLE
1557028895314,EXIT_IN_VEHICLE
1557028895314,ENTER_WALKING
1557029878814,EXIT_WALKING
1557029878814,ENTER_IN_VEHICLE
1557030898759,EXIT_IN_VEHICLE
1557030898759,ENTER_WALKING
1557031320272,EXIT_WALKING
1557031320272,ENTER_STILL
1557031989825,EXIT_STILL
1557031989825,ENTER_WALKING
1557032179980,EXIT_WALKING
1557032179980,ENTER_STILL
1557032565256,EXIT_STILL
1557032565256,ENTER_WALKING
1557032863007,EXIT_WALKING
1557032863007,ENTER_STILL
1557034680279,EXIT_STILL
1557034680279,ENTER_WALKING
1557034970638,EXIT_WALKING
1557034970638,ENTER_STILL
1557036379417,EXIT_STILL
1557036379417,ENTER_WALKING
1557036488644,EXIT_WALKING
1557036488644,ENTER_STILL
1557039900572,EXIT_STILL
1557039900572,ENTER_WALKING
1557041323625,EXIT_WALKING
1557041323625,ENTER_STILL
1557043778859,EXIT_STILL
1557043778859,ENTER_WALKING
1557043831269,EXIT_WALKING
1557043831269,ENTER_STILL
1557044373590,EXIT_STILL
1557044373590,ENTER_WALKING
1557044462066,EXIT_WALKING
1557044462066,ENTER_STILL
1557044557264,EXIT_STILL
1557044557264,ENTER_WALKING
1557045026198,EXIT_WALKING
1557045026198,ENTER_STILL
1557046244491,EXIT_STILL
1557046244491,ENTER_IN_VEHICLE
1557047146468,EXIT_IN_VEHICLE
1557047146468,ENTER_STILL
1557047653479,EXIT_STILL
1557047653479,ENTER_IN_VEHICLE
1557048606069,EXIT_IN_VEHICLE
1557048606069,ENTER_STILL
1557052021451,EXIT_STILL
1557052021451,ENTER_WALKING
1557052576621,EXIT_WALKING
1557052576621,ENTER_STILL
1557052995796,EXIT_STILL
1557052995796,ENTER_WALKING
1557054814681,EXIT_WALKING
1557054814681,ENTER_STILL
1557055438565,EXIT_STILL
1557055438565,ENTER_WALKING
1557055484944,EXIT_WALKING
1557055484944,ENTER_STILL
1557059931439,EXIT_STILL
1557059931439,ENTER_WALKING
1557060025504,EXIT_WALKING
1557060025504,ENTER_STILL
1557062689827,EXIT_STILL
1557062689827,ENTER_WALKING
1557063249664,EXIT_WALKING
1557063249664,ENTER_STILL
1557063464492,EXIT_STILL
1557063464492,ENTER_IN_VEHICLE
1557063817732,EXIT_IN_VEHICLE
1557063817732,ENTER_IN_VEHICLE
1557063911164,EXIT_IN_VEHICLE
1557063911164,ENTER_IN_VEHICLE
1557063960088,EXIT_IN_VEHICLE
1557063960088,ENTER_WALKING
1557064227765,EXIT_WALKING
1557064227765,ENTER_STILL
1557064457574,EXIT_STILL
1557064457574,ENTER_IN_VEHICLE
1557065629749,EXIT_IN_VEHICLE
1557065629749,ENTER_WALKING
1557065706580,EXIT_WALKING
1557065706580,ENTER_IN_VEHICLE
1557065845408,EXIT_IN_VEHICLE
1557065845408,ENTER_WALKING
1557065986541,EXIT_WALKING
1557065986541,ENTER_STILL
1557066064275,EXIT_STILL
1557066064275,ENTER_WALKING
1557066349521,EXIT_WALKING
1557066349521,ENTER_IN_VEHICLE
1557067042067,EXIT_IN_VEHICLE
1557067042067,ENTER_WALKING
1557067454554,EXIT_WALKING
1557067454554,ENTER_STILL
1557069671466,EXIT_STILL
1557069671466,ENTER_WALKING
1557069740657,EXIT_WALKING
1557069740657,ENTER_STILL
1557071972384,EXIT_STILL
1557071972384,ENTER_WALKING
1557072083805,EXIT_WALKING
1557072083805,ENTER_STILL
1557081127931,EXIT_STILL
1557081127931,ENTER_IN_VEHICLE
1557082040307,EXIT_IN_VEHICLE
1557082040307,ENTER_STILL
