timestamp,transitionType
1557365584451,EXIT_STILL
1557365584451,ENTER_WALKING
1557365387774,EXIT_STILL
1557365387774,ENTER_WALKING
1557365434459,EXIT_WALKING
1557365434459,ENTER_IN_VEHICLE
1557365567076,EXIT_IN_VEHICLE
1557365567076,ENTER_WALKING
1557365677299,EXIT_WALKING
1557365677299,ENTER_STILL
1557366255411,EXIT_STILL
1557366255411,ENTER_IN_VEHICLE
1557366901044,EXIT_IN_VEHICLE
1557366901044,ENTER_STILL
1557369671685,EXIT_STILL
1557369671685,ENTER_WALKING
1557369798142,EXIT_WALKING
1557369798142,ENTER_IN_VEHICLE
1557369916574,EXIT_IN_VEHICLE
1557369916574,ENTER_WALKING
1557370040966,EXIT_WALKING
1557370040966,ENTER_STILL
1557366057098,EXIT_WALKING
1557366057098,ENTER_STILL
1557369071551,EXIT_STILL
1557369071551,ENTER_WALKING
1557369654453,EXIT_WALKING
1557369654453,ENTER_STILL
1557369854664,EXIT_STILL
1557369854664,ENTER_WALKING
1557370085569,EXIT_WALKING
1557370085569,ENTER_STILL
1557374993120,EXIT_STILL
1557374993120,ENTER_RUNNING
1557375132014,EXIT_RUNNING
1557375132014,ENTER_WALKING
1557375224807,EXIT_WALKING
1557375224807,ENTER_STILL
1557376459545,EXIT_STILL
1557376459545,ENTER_WALKING
1557376939165,EXIT_WALKING
1557376939165,ENTER_STILL
1557379787242,EXIT_STILL
1557379787242,ENTER_IN_VEHICLE
1557379918310,EXIT_IN_VEHICLE
1557379918310,ENTER_WALKING
1557379978280,EXIT_WALKING
1557379978280,ENTER_STILL
1557380428491,EXIT_STILL
1557380428491,ENTER_IN_VEHICLE
1557380927046,EXIT_IN_VEHICLE
1557380927046,ENTER_STILL
1557384319870,EXIT_STILL
1557384319870,ENTER_WALKING
1557384840091,EXIT_WALKING
1557384840091,ENTER_STILL
1557384961263,EXIT_STILL
1557384961263,ENTER_WALKING
1557385019708,EXIT_WALKING
1557385019708,ENTER_STILL
1557378853626,EXIT_STILL
1557378853626,ENTER_WALKING
1557379172144,EXIT_WALKING
1557379172144,ENTER_STILL
1557385950316,EXIT_STILL
1557385950316,ENTER_WALKING
1557386063183,EXIT_WALKING
1557386063183,ENTER_STILL
1557386148995,EXIT_STILL
1557386148995,ENTER_WALKING
1557386258603,EXIT_WALKING
1557386258603,ENTER_STILL
1557392332785,EXIT_STILL
1557392332785,ENTER_WALKING
1557392391383,EXIT_WALKING
1557392391383,ENTER_STILL
1557392421531,EXIT_STILL
1557392421531,ENTER_WALKING
1557392483824,EXIT_WALKING
1557392483824,ENTER_IN_VEHICLE
1557392794122,EXIT_IN_VEHICLE
1557392794122,ENTER_WALKING
1557392928333,EXIT_WALKING
1557392928333,ENTER_ON_BICYCLE
1557392959007,EXIT_ON_BICYCLE
1557392959007,ENTER_IN_VEHICLE
1557393049404,EXIT_IN_VEHICLE
1557393049404,ENTER_WALKING
1557393891917,EXIT_WALKING
1557393891917,ENTER_STILL
1557396044242,EXIT_STILL
1557396044242,ENTER_IN_VEHICLE
1557396192589,EXIT_IN_VEHICLE
1557396192589,ENTER_WALKING
1557396462372,EXIT_WALKING
1557396462372,ENTER_STILL
1557396548124,EXIT_STILL
1557396548124,ENTER_WALKING
1557396806431,EXIT_WALKING
1557396806431,ENTER_STILL
1557396898852,EXIT_STILL
1557396898852,ENTER_WALKING
1557397099702,EXIT_WALKING
1557397099702,ENTER_STILL
1557397188527,EXIT_STILL
1557397188527,ENTER_WALKING
1557397585974,EXIT_WALKING
1557397585974,ENTER_IN_VEHICLE
1557397784990,EXIT_IN_VEHICLE
1557397784990,ENTER_WALKING
1557397872263,EXIT_WALKING
1557397872263,ENTER_STILL
1557390536891,EXIT_STILL
1557390536891,ENTER_WALKING
1557392084577,EXIT_WALKING
1557392084577,ENTER_STILL
1557392486148,EXIT_STILL
1557392486148,ENTER_WALKING
1557392507157,EXIT_WALKING
1557392507157,ENTER_STILL
1557395027608,EXIT_STILL
1557395027608,ENTER_WALKING
1557395632773,EXIT_WALKING
1557395632773,ENTER_RUNNING
1557395648239,EXIT_RUNNING
1557395648239,ENTER_WALKING
1557397077202,EXIT_WALKING
1557397077202,ENTER_STILL
1557397186313,EXIT_STILL
1557397186313,ENTER_WALKING
1557397533149,EXIT_WALKING
1557397533149,ENTER_STILL
1557398637324,EXIT_STILL
1557398637324,ENTER_WALKING
1557398682252,EXIT_WALKING
1557398682252,ENTER_STILL
1557400574750,EXIT_STILL
1557400574750,ENTER_WALKING
1557400728141,EXIT_WALKING
1557400728141,ENTER_IN_VEHICLE
1557400975341,EXIT_IN_VEHICLE
1557400975341,ENTER_WALKING
1557401045932,EXIT_WALKING
1557401045932,ENTER_ON_BICYCLE
1557401107872,EXIT_ON_BICYCLE
1557401107872,ENTER_STILL
1557401211276,EXIT_STILL
1557401211276,ENTER_IN_VEHICLE
1557401796132,EXIT_IN_VEHICLE
1557401796132,ENTER_STILL
1557418071968,EXIT_STILL
1557418071968,ENTER_IN_VEHICLE
1557419111019,EXIT_IN_VEHICLE
1557419111019,ENTER_STILL
1557411929791,EXIT_STILL
1557411929791,ENTER_WALKING
1557412482858,EXIT_WALKING
1557412482858,ENTER_STILL
1557412544366,EXIT_STILL
1557412544366,ENTER_WALKING
1557412579504,EXIT_WALKING
1557412579504,ENTER_STILL
1557429672432,EXIT_STILL
1557429672432,ENTER_IN_VEHICLE
1557429857344,EXIT_IN_VEHICLE
1557429857344,ENTER_WALKING
1557430017841,EXIT_WALKING
1557430017841,ENTER_STILL
