timestamp,transitionType
1557277003779,EXIT_STILL
1557277003779,ENTER_WALKING
1557277019076,EXIT_WALKING
1557277019076,ENTER_STILL
1557277034265,EXIT_STILL
1557277034265,ENTER_WALKING
1557277292156,EXIT_WALKING
1557277292156,ENTER_ON_BICYCLE
1557277307335,EXIT_ON_BICYCLE
1557277307335,ENTER_IN_VEHICLE
1557278126514,EXIT_IN_VEHICLE
1557278126514,ENTER_IN_VEHICLE
1557278191117,EXIT_IN_VEHICLE
1557278191117,ENTER_IN_VEHICLE
1557278444014,EXIT_IN_VEHICLE
1557278444014,ENTER_WALKING
1557278610835,EXIT_WALKING
1557278610835,ENTER_STILL
1557278638934,EXIT_STILL
1557278638934,ENTER_IN_VEHICLE
1557278654368,EXIT_IN_VEHICLE
1557278654368,ENTER_WALKING
1557278698799,EXIT_WALKING
1557278698799,ENTER_STILL
1557278729121,EXIT_STILL
1557278729121,ENTER_WALKING
1557278740432,EXIT_WALKING
1557278740432,ENTER_STILL
1557278962236,EXIT_STILL
1557278962236,ENTER_WALKING
1557279008266,EXIT_WALKING
1557279008266,ENTER_STILL
1557279038590,EXIT_STILL
1557279038590,ENTER_WALKING
1557279102086,EXIT_WALKING
1557279102086,ENTER_STILL
1557279132418,EXIT_STILL
1557279132418,ENTER_WALKING
1557279341567,EXIT_WALKING
1557279341567,ENTER_STILL
1557280423930,EXIT_STILL
1557280423930,ENTER_WALKING
1557280518668,EXIT_WALKING
1557280518668,ENTER_STILL
1557280534696,EXIT_STILL
1557280534696,ENTER_WALKING
1557280591834,EXIT_WALKING
1557280591834,ENTER_STILL
1557281877766,EXIT_STILL
1557281877766,ENTER_WALKING
1557281950019,EXIT_WALKING
1557281950019,ENTER_STILL
1557282081961,EXIT_STILL
1557282081961,ENTER_WALKING
1557282112190,EXIT_WALKING
1557282112190,ENTER_STILL
1557282172637,EXIT_STILL
1557282172637,ENTER_WALKING
1557282286136,EXIT_WALKING
1557282286136,ENTER_STILL
1557282347675,EXIT_STILL
1557282347675,ENTER_WALKING
1557282623902,EXIT_WALKING
1557282623902,ENTER_STILL
1557282653435,EXIT_STILL
1557282653435,ENTER_WALKING
1557282669234,EXIT_WALKING
1557282669234,ENTER_STILL
1557283809927,EXIT_STILL
1557283809927,ENTER_WALKING
1557284122834,EXIT_WALKING
1557284122834,ENTER_STILL
1557284168274,EXIT_STILL
1557284168274,ENTER_ON_BICYCLE
1557284232871,EXIT_ON_BICYCLE
1557284232871,ENTER_STILL
1557284467816,EXIT_STILL
1557284467816,ENTER_WALKING
1557284500161,EXIT_WALKING
1557284500161,ENTER_STILL
1557286747536,EXIT_STILL
1557286747536,ENTER_WALKING
1557286826109,EXIT_WALKING
1557286826109,ENTER_STILL
1557286901757,EXIT_STILL
1557286901757,ENTER_WALKING
1557286958801,EXIT_WALKING
1557286958801,ENTER_STILL
1557286974049,EXIT_STILL
1557286974049,ENTER_WALKING
1557287115469,EXIT_WALKING
1557287115469,ENTER_STILL
1557287176724,EXIT_STILL
1557287176724,ENTER_WALKING
1557287248650,EXIT_WALKING
1557287248650,ENTER_STILL
1557288054190,EXIT_STILL
1557288054190,ENTER_WALKING
1557288125912,EXIT_WALKING
1557288125912,ENTER_STILL
1557288233164,EXIT_STILL
1557288233164,ENTER_WALKING
1557288280566,EXIT_WALKING
1557288280566,ENTER_STILL
1557288357071,EXIT_STILL
1557288357071,ENTER_WALKING
1557288482196,EXIT_WALKING
1557288482196,ENTER_STILL
1557288498264,EXIT_STILL
1557288498264,ENTER_WALKING
1557288590793,EXIT_WALKING
1557288590793,ENTER_STILL
1557288711817,EXIT_STILL
1557288711817,ENTER_WALKING
1557288799730,EXIT_WALKING
1557288799730,ENTER_STILL
1557290592474,EXIT_STILL
1557290592474,ENTER_WALKING
1557290623107,EXIT_WALKING
1557290623107,ENTER_STILL
1557290738275,EXIT_STILL
1557290738275,ENTER_WALKING
1557290779918,EXIT_WALKING
1557290779918,ENTER_STILL
1557290825251,EXIT_STILL
1557290825251,ENTER_WALKING
1557290886405,EXIT_WALKING
1557290886405,ENTER_STILL
1557290933058,EXIT_STILL
1557290933058,ENTER_WALKING
1557291037667,EXIT_WALKING
1557291037667,ENTER_STILL
1557291204328,EXIT_STILL
1557291204328,ENTER_WALKING
1557291262041,EXIT_WALKING
1557291262041,ENTER_STILL
1557291566469,EXIT_STILL
1557291566469,ENTER_WALKING
1557291611874,EXIT_WALKING
1557291611874,ENTER_STILL
1557291703957,EXIT_STILL
1557291703957,ENTER_WALKING
1557291730581,EXIT_WALKING
1557291730581,ENTER_STILL
1557291854569,EXIT_STILL
1557291854569,ENTER_WALKING
1557291870015,EXIT_WALKING
1557291870015,ENTER_STILL
1557291983380,EXIT_STILL
1557291983380,ENTER_WALKING
1557292010000,EXIT_WALKING
1557292010000,ENTER_STILL
1557292100760,EXIT_STILL
1557292100760,ENTER_WALKING
1557292116010,EXIT_WALKING
1557292116010,ENTER_STILL
1557292178475,EXIT_STILL
1557292178475,ENTER_WALKING
1557292193878,EXIT_WALKING
1557292193878,ENTER_STILL
1557292255607,EXIT_STILL
1557292255607,ENTER_WALKING
1557292364138,EXIT_WALKING
1557292364138,ENTER_STILL
1557292440835,EXIT_STILL
1557292440835,ENTER_WALKING
1557292487768,EXIT_WALKING
1557292487768,ENTER_STILL
1557294218770,EXIT_STILL
1557294218770,ENTER_WALKING
1557294511814,EXIT_WALKING
1557294511814,ENTER_STILL
1557295541619,EXIT_STILL
1557295541619,ENTER_WALKING
1557295600621,EXIT_WALKING
1557295600621,ENTER_STILL
1557295691263,EXIT_STILL
1557295691263,ENTER_IN_VEHICLE
1557296124029,EXIT_IN_VEHICLE
1557296124029,ENTER_WALKING
1557296155327,EXIT_WALKING
1557296155327,ENTER_STILL
1557299034795,EXIT_STILL
1557299034795,ENTER_WALKING
1557299090585,EXIT_WALKING
1557299090585,ENTER_STILL
1557299260077,EXIT_STILL
1557299260077,ENTER_WALKING
1557299290645,EXIT_WALKING
1557299290645,ENTER_STILL
1557299759714,EXIT_STILL
1557299759714,ENTER_WALKING
1557299845304,EXIT_WALKING
1557299845304,ENTER_STILL
1557299889414,EXIT_STILL
1557299889414,ENTER_WALKING
1557299948591,EXIT_WALKING
1557299948591,ENTER_STILL
1557300415877,EXIT_STILL
1557300415877,ENTER_WALKING
1557300472888,EXIT_WALKING
1557300472888,ENTER_STILL
1557300593876,EXIT_STILL
1557300593876,ENTER_WALKING
1557300682148,EXIT_WALKING
1557300682148,ENTER_STILL
1557300909579,EXIT_STILL
1557300909579,ENTER_WALKING
1557300941980,EXIT_WALKING
1557300941980,ENTER_STILL
1557300957073,EXIT_STILL
1557300957073,ENTER_WALKING
1557301046735,EXIT_WALKING
1557301046735,ENTER_STILL
1557301165724,EXIT_STILL
1557301165724,ENTER_WALKING
1557301181125,EXIT_WALKING
1557301181125,ENTER_STILL
1557301509629,EXIT_STILL
1557301509629,ENTER_WALKING
1557301540088,EXIT_WALKING
1557301540088,ENTER_STILL
1557305762689,EXIT_STILL
1557305762689,ENTER_WALKING
1557305809365,EXIT_WALKING
1557305809365,ENTER_STILL
1557305839674,EXIT_STILL
1557305839674,ENTER_WALKING
1557305928650,EXIT_WALKING
1557305928650,ENTER_STILL
1557307128433,EXIT_STILL
1557307128433,ENTER_WALKING
1557307205256,EXIT_WALKING
1557307205256,ENTER_STILL
1557307252941,EXIT_STILL
1557307252941,ENTER_WALKING
1557307326249,EXIT_WALKING
1557307326249,ENTER_STILL
1557307401775,EXIT_STILL
1557307401775,ENTER_WALKING
1557307460019,EXIT_WALKING
1557307460019,ENTER_STILL
1557307476563,EXIT_STILL
1557307476563,ENTER_WALKING
1557307492209,EXIT_WALKING
1557307492209,ENTER_STILL
1557307538462,EXIT_STILL
1557307538462,ENTER_WALKING
1557307568063,EXIT_WALKING
1557307568063,ENTER_STILL
1557307598285,EXIT_STILL
1557307598285,ENTER_WALKING
1557307666210,EXIT_WALKING
1557307666210,ENTER_ON_BICYCLE
1557307697017,EXIT_ON_BICYCLE
1557307697017,ENTER_STILL
1557307788140,EXIT_STILL
1557307788140,ENTER_WALKING
1557307850684,EXIT_WALKING
1557307850684,ENTER_STILL
1557307865844,EXIT_STILL
1557307865844,ENTER_WALKING
1557307892464,EXIT_WALKING
1557307892464,ENTER_STILL
1557307968201,EXIT_STILL
1557307968201,ENTER_WALKING
1557307983689,EXIT_WALKING
1557307983689,ENTER_STILL
1557308044128,EXIT_STILL
1557308044128,ENTER_WALKING
1557308086699,EXIT_WALKING
1557308086699,ENTER_STILL
1557308101965,EXIT_STILL
1557308101965,ENTER_WALKING
1557308117101,EXIT_WALKING
1557308117101,ENTER_STILL
1557308179290,EXIT_STILL
1557308179290,ENTER_WALKING
1557308336067,EXIT_WALKING
1557308336067,ENTER_STILL
1557308351282,EXIT_STILL
1557308351282,ENTER_RUNNING
1557308445740,EXIT_RUNNING
1557308445740,ENTER_ON_BICYCLE
1557308456514,EXIT_ON_BICYCLE
1557308456514,ENTER_STILL
1557309575132,EXIT_STILL
1557309575132,ENTER_WALKING
1557309715746,EXIT_WALKING
1557309715746,ENTER_STILL
1557309761275,EXIT_STILL
1557309761275,ENTER_WALKING
1557309843256,EXIT_WALKING
1557309843256,ENTER_STILL
1557309895650,EXIT_STILL
1557309895650,ENTER_WALKING
1557309985203,EXIT_WALKING
1557309985203,ENTER_STILL
1557310181314,EXIT_STILL
1557310181314,ENTER_WALKING
1557310274089,EXIT_WALKING
1557310274089,ENTER_STILL
1557313168502,EXIT_STILL
1557313168502,ENTER_WALKING
1557313294620,EXIT_WALKING
1557313294620,ENTER_ON_BICYCLE
1557313325862,EXIT_ON_BICYCLE
1557313325862,ENTER_STILL
1557313510765,EXIT_STILL
1557313510765,ENTER_ON_BICYCLE
1557313526228,EXIT_ON_BICYCLE
1557313526228,ENTER_WALKING
1557313621345,EXIT_WALKING
1557313621345,ENTER_STILL
1557313800410,EXIT_STILL
1557313800410,ENTER_WALKING
1557313894705,EXIT_WALKING
1557313894705,ENTER_IN_VEHICLE
1557313910626,EXIT_IN_VEHICLE
1557313910626,ENTER_WALKING
1557313924950,EXIT_WALKING
1557313924950,ENTER_STILL
1557313955281,EXIT_STILL
1557313955281,ENTER_WALKING
1557314511807,EXIT_WALKING
1557314511807,ENTER_STILL
1557316085401,EXIT_STILL
1557316085401,ENTER_WALKING
1557316462669,EXIT_WALKING
1557316462669,ENTER_STILL
1557316945375,EXIT_STILL
1557316945375,ENTER_WALKING
1557316961055,EXIT_WALKING
1557316961055,ENTER_STILL
1557316976218,EXIT_STILL
1557316976218,ENTER_WALKING
1557316992482,EXIT_WALKING
1557316992482,ENTER_IN_VEHICLE
1557317082751,EXIT_IN_VEHICLE
1557317082751,ENTER_ON_BICYCLE
1557317097603,EXIT_ON_BICYCLE
1557317097603,ENTER_IN_VEHICLE
1557317346236,EXIT_IN_VEHICLE
1557317346236,ENTER_ON_BICYCLE
1557317369197,EXIT_ON_BICYCLE
1557317369197,ENTER_IN_VEHICLE
1557317413592,EXIT_IN_VEHICLE
1557317413592,ENTER_WALKING
1557317428576,EXIT_WALKING
1557317428576,ENTER_STILL
1557317443697,EXIT_STILL
1557317443697,ENTER_IN_VEHICLE
1557317730497,EXIT_IN_VEHICLE
1557317730497,ENTER_WALKING
1557317929506,EXIT_WALKING
1557317929506,ENTER_STILL
1557326682161,EXIT_STILL
1557326682161,ENTER_WALKING
1557326821808,EXIT_WALKING
1557326821808,ENTER_STILL
1557326853134,EXIT_STILL
1557326853134,ENTER_WALKING
1557326931187,EXIT_WALKING
1557326931187,ENTER_STILL
1557333455991,EXIT_STILL
1557333455991,ENTER_WALKING
1557333537246,EXIT_WALKING
1557333537246,ENTER_STILL
